K,p0,sigma,OR1,OR2,lambda0,lambda1,lambda2,n0,n1,n01,n02,n11,n12,n22,trend,trend_param,endpoint,timetrend,hypothesis,timing,reject_h02_a1,reject_h02_a2,reject_h02_a1_int,reject_h02_a2_int,reject_h02_b1,reject_h02_b2,reject_h02_zsep,reject_h02_zpol,reject_h02_log_sep,reject_h02_log_pol,rMSE_a1,rMSE_a2,rMSE_a1_int,rMSE_a2_int,rMSE_b1,rMSE_b2,rMSE_zsep,rMSE_zpol,rMSE_log_sep,rMSE_log_pol,bias_a1,bias_a2,bias_a1_int,bias_a2_int,bias_b1,bias_b2,bias_zsep,bias_zpol,bias_log_sep,bias_log_pol
1,0.7,1,1.8,1,-0.5,-0.5,-0.5,250,250,125,125,125,125,250,stepwise,mult,binary,EQ,H0_1,0.5,0.00631,0.02451,0.00536,0.02406,0.00536,0.02406,0.02365,4.7e-4,0.02406,4.6e-4,0.27292266056187264,0.2905670431235319,0.28083503677728877,0.3020334447767401,0.2808350367767154,0.30203344477634336,0.3020334447767779,0.3054966681980663,0.3020334446497759,0.3054966681955722,-0.018411915255515582,0.08271204993720192,-0.0370023522178814,0.08243317898744386,-0.037002352216929,0.08243317898780121,0.08243317898742078,-0.15855171947161126,0.08243317906130346,-0.1585517194652135
1,0.7,1,1.8,1,-0.4444444444444444,-0.4444444444444444,-0.4444444444444444,250,250,125,125,125,125,250,stepwise,mult,binary,EQ,H0_1,0.5,0.00869,0.02531,0.00733,0.02541,0.00733,0.02541,0.02467,9.2e-4,0.02541,8.9e-4,0.26089280206429555,0.2767445572945303,0.2689916937472373,0.2892901462579106,0.26899169374701193,0.2892901462576052,0.2892901462579876,0.2856097734219826,0.2892901462064408,0.28560977342076754,-0.016706217595546562,0.07338291528461145,-0.033515435260225566,0.07271496075838638,-0.03351543525986049,0.0727149607583109,0.07271496075834628,-0.1414737724509245,0.07271496078539484,-0.14147377244897932
1,0.7,1,1.8,1,-0.3888888888888889,-0.3888888888888889,-0.3888888888888889,250,250,125,125,125,125,250,stepwise,mult,binary,EQ,H0_1,0.5,0.00972,0.02526,0.00845,0.02608,0.00845,0.02608,0.02493,0.00141,0.02608,0.00135,0.24948577063247782,0.2635358987798313,0.2571174234394552,0.2763678915319219,0.2571174234394238,0.27636789153190267,0.27636789153206504,0.26721384207478155,0.2763678915151043,0.2672138420742735,-0.015226970718643764,0.06333012261070974,-0.030144529611839013,0.06214371713596925,-0.030144529611879103,0.06214371713599824,0.06214371713590355,-0.12484355601769667,0.06214371714604938,-0.12484355601698824
1,0.7,1,1.8,1,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,250,250,125,125,125,125,250,stepwise,mult,binary,EQ,H0_1,0.5,0.01076,0.0247,0.00971,0.02514,0.00971,0.02514,0.02393,0.00236,0.02514,0.00228,0.23838645190387422,0.2507286801607056,0.24640443449745603,0.2644306008408952,0.24640443449744492,0.26443060084088693,0.2644306008411418,0.24907706460997545,0.264430600836738,0.2490770646094603,-0.014341686146110682,0.05353564424850422,-0.027449173838271012,0.05234184699854217,-0.027449173838304752,0.0523418469985157,0.05234184699844555,-0.10787192147662578,0.052341846999285575,-0.10787192147635417
1,0.7,1,1.8,1,-0.2777777777777778,-0.2777777777777778,-0.2777777777777778,250,250,125,125,125,125,250,stepwise,mult,binary,EQ,H0_1,0.5,0.01306,0.02474,0.01206,0.02524,0.01206,0.02524,0.02402,0.00388,0.02524,0.00376,0.23000294687723336,0.2420872003874531,0.23804878082020622,0.256692183574264,0.2380487808202062,0.2566921835742638,0.25669218357466755,0.23384770090273,0.2566921835733573,0.2338477009021168,-0.011587240905467516,0.04495803353060365,-0.022822837731339113,0.04310313858447494,-0.022822837731339127,0.04310313858447493,0.04310313858434332,-0.08981382203953667,0.043103138584531527,-0.089813822039150365
1,0.7,1,1.8,1,-0.2222222222222222,-0.2222222222222222,-0.2222222222222222,250,250,125,125,125,125,250,stepwise,mult,binary,EQ,H0_1,0.5,0.01434,0.02507,0.01358,0.02543,0.01358,0.02543,0.02383,0.00556,0.02543,0.00531,0.22263449631685314,0.23341089350264452,0.2304687515217026,0.24886216264247513,0.23046875152170254,0.24886216264247496,0.24886216264306774,0.21973844780333093,0.2488621626424435,0.21973844780256385,-0.009609860356200301,0.035748217170062886,-0.01821782286218726,0.03497969372133244,-0.01821782286218729,0.03497969372133241,0.03497969372117845,-0.07227651295548577,0.0349796937212908,-0.07227651295507823
1,0.7,1,1.8,1,-0.16666666666666669,-0.16666666666666669,-0.16666666666666669,250,250,125,125,125,125,250,stepwise,mult,binary,EQ,H0_1,0.5,0.01637,0.02477,0.01571,0.02534,0.01571,0.02534,0.0237,0.00851,0.02534,0.00831,0.2175368278591162,0.22790013776052293,0.22524281862718698,0.24413516857186854,0.22524281862718679,0.24413516857186807,0.2441351685727421,0.20948124437194113,0.24413516857186807,0.20948124437100868,-0.008427805868898594,0.02549066666571747,-0.014982857356282474,0.02449426873812644,-0.014982857356282362,0.024494268738126625,0.024494268737953444,-0.05520120965578014,0.024494268738125116,-0.05520120965539289
1,0.7,1,1.8,1,-0.11111111111111116,-0.11111111111111116,-0.11111111111111116,250,250,125,125,125,125,250,stepwise,mult,binary,EQ,H0_1,0.5,0.01904,0.02471,0.01802,0.0248,0.01802,0.0248,0.02307,0.01298,0.0248,0.01253,0.21326641933270754,0.22298580749637226,0.22108752996373318,0.23981377511869378,0.221087529963733,0.23981377511869345,0.23981377511972488,0.20090861771703888,0.23981377511869345,0.2009086177159543,-0.006784919491881382,0.015675227071140822,-0.011654043251845006,0.014192309080173455,-0.011654043251844997,0.014192309080173531,0.014192309080034887,-0.037525458575987665,0.014192309080173528,-0.03752545857568017
1,0.7,1,1.8,1,-0.05555555555555558,-0.05555555555555558,-0.05555555555555558,250,250,125,125,125,125,250,stepwise,mult,binary,EQ,H0_1,0.5,0.02144,0.02533,0.02204,0.0252,0.02204,0.0252,0.02312,0.0176,0.0252,0.01704,0.21241389297240737,0.22270917488068923,0.22062415802972604,0.2406086079980999,0.22062415802972538,0.24060860799809905,0.240608607999267,0.19737647270138312,0.24060860799809905,0.19737647270017816,-0.003913329237345852,0.006948375686739072,-0.006571989494954124,0.005248124020921399,-0.006571989494954025,0.005248124020921552,0.005248124020854538,-0.018821372110411506,0.005248124020921547,-0.018821372110241274
1,0.7,1,1.8,1,0,0,0,250,250,125,125,125,125,250,stepwise,mult,binary,EQ,H0_1,0.5,0.02454,0.02498,0.02465,0.02565,0.02465,0.02565,0.02317,0.02514,0.02565,0.02428,0.21247237609331726,0.22358752160334494,0.22060218061944942,0.24189421077220244,0.22060218061944817,0.24189421077220155,0.24189421077337764,0.1962910076504739,0.24189421077220155,0.19629100764922924,-0.0016376418318990139,-0.0023289054590429127,-0.0021347086649959957,-0.0039849717245250505,-0.002134708664996021,-0.0039849717245248745,-0.003984971724490524,-2.2286399667166407e-4,-0.00398497172452488,-2.2286399666886494e-4
