K,p0,sigma,OR1,OR2,lambda0,lambda1,lambda2,n0,n1,n01,n02,n11,n12,n22,trend,trend_param,endpoint,timetrend,hypothesis,timing,reject_h02_a1,reject_h02_a2,reject_h02_a1_int,reject_h02_a2_int,reject_h02_b1,reject_h02_b2,reject_h02_zsep,reject_h02_zpol,reject_h02_log_sep,reject_h02_log_pol,rMSE_a1,rMSE_a2,rMSE_a1_int,rMSE_a2_int,rMSE_b1,rMSE_b2,rMSE_zsep,rMSE_zpol,rMSE_log_sep,rMSE_log_pol,bias_a1,bias_a2,bias_a1_int,bias_a2_int,bias_b1,bias_b2,bias_zsep,bias_zpol,bias_log_sep,bias_log_pol
1,0.7,1,1.8,1.8,-0.2282587,-0.5,-0.2282587,250,250,125,125,125,125,250,stepwise,mult,binary,DIFF,H1_1,0.5,0.77212,0.82766,0.66796,0.6868,0.66796,0.6868,0.67001,0.66512,0.6868,0.65941,0.23689574252545287,0.2591944194224317,0.24334232858253263,0.25997873495512885,0.24334232858253263,0.2599787349551288,0.25997873495522494,0.23118765440867545,0.2599787349505605,0.23118765440916939,0.0348309768149619,0.09899756890422866,-0.009896378824470017,0.03942369048430636,-0.009896378824470016,0.039423690484305766,0.03942369048561761,-0.07053057464798777,0.03942369048302558,-0.07053057464904357
1,0.7,1,1.8,1.8,-0.2282587,-0.4444444444444444,-0.2282587,250,250,125,125,125,125,250,stepwise,mult,binary,DIFF,H1_1,0.5,0.75748,0.81289,0.66613,0.68455,0.66613,0.68455,0.66832,0.66369,0.68455,0.65795,0.2355172577291728,0.25456713871465564,0.24320366521848338,0.25989089830764966,0.24320366521787357,0.2598908983076497,0.2598908983077303,0.23104225433195016,0.25989089830007156,0.2310422543319168,0.026627571534384366,0.08656515952599894,-0.010555131984398298,0.038699608607743255,-0.01055513198453826,0.03869960860774259,0.03869960860905607,-0.07086670613058063,0.03869960860553795,-0.0708667061317705
1,0.7,1,1.8,1.8,-0.2282587,-0.3888888888888889,-0.2282587,250,250,125,125,125,125,250,stepwise,mult,binary,DIFF,H1_1,0.5,0.74475,0.79279,0.66636,0.68174,0.66636,0.68174,0.66575,0.66235,0.68174,0.65641,0.23598773182842211,0.2520680671411699,0.2442880736208297,0.2606527400999428,0.24428807362082972,0.26065274009994294,0.2606527401000218,0.23226663595878363,0.26065274009549466,0.23226663595928818,0.017382612724951087,0.07284809201256365,-0.011868657310505482,0.037785850578290224,-0.011868657310505504,0.03778585057828962,0.0377858505795998,-0.07190338600581993,0.03778585057705907,-0.07190338600687297
1,0.7,1,1.8,1.8,-0.2282587,-0.33333333333333337,-0.2282587,250,250,125,125,125,125,250,stepwise,mult,binary,DIFF,H1_1,0.5,0.73288,0.77729,0.6651,0.68197,0.6651,0.68197,0.66563,0.66325,0.68197,0.65724,0.23534025439146386,0.24887650668629682,0.24381800671356105,0.26015293469938333,0.24381800671356108,0.2601529346993831,0.2601529346994999,0.2318069579841428,0.2601529346972743,0.23180695798461307,0.010017960810723673,0.06108712351134866,-0.011942945215574789,0.037454245269254303,-0.011942945215574867,0.0374542452692537,0.03745424527057836,-0.07167501504443564,0.03745424526876561,-0.07167501504550758
1,0.7,1,1.8,1.8,-0.2282587,-0.2777777777777778,-0.2282587,250,250,125,125,125,125,250,stepwise,mult,binary,DIFF,H1_1,0.5,0.72214,0.75972,0.6676,0.68355,0.6676,0.68355,0.66673,0.66509,0.68355,0.65926,0.23602302202970205,0.2480159582546025,0.2443705306319772,0.2614336327034993,0.2443705306321687,0.26143363270349934,0.2614336327035912,0.23131361549844423,0.2614336327004833,0.23131361549914542,0.00489894664664205,0.05113321850116121,-0.009325601994981555,0.0394623389310492,-0.009325601994922248,0.03946233893104871,0.039462338932356816,-0.06943276866421703,0.03946233893013633,-0.0694327686652084
1,0.7,1,1.8,1.8,-0.2282587,-0.2222222222222222,-0.2282587,250,250,125,125,125,125,250,stepwise,mult,binary,DIFF,H1_1,0.5,0.71165,0.74242,0.66663,0.68338,0.66663,0.68338,0.66715,0.66443,0.68338,0.6583,0.23506870952497638,0.24478170269331367,0.2433789488055938,0.2596144006109677,0.2433789488055938,0.25961440061096774,0.2596144006110527,0.23126276108714006,0.25961440060871804,0.2312627610876419,-0.0031738272437474195,0.038980426712104325,-0.01035488663372709,0.038627231407176034,-0.010354886633727094,0.03862723140717556,0.03862723140848998,-0.07067068457048355,0.03862723140645614,-0.07067068457154646
1,0.7,1,1.8,1.8,-0.2282587,-0.16666666666666669,-0.2282587,250,250,125,125,125,125,250,stepwise,mult,binary,DIFF,H1_1,0.5,0.69773,0.72481,0.66743,0.68474,0.66743,0.68474,0.66817,0.66266,0.68474,0.65663,0.23564683506350395,0.24422931188813546,0.24362205909010906,0.26010036797296454,0.24362205909010906,0.26010036797296443,0.26010036797304825,0.23152153669147824,0.2601003679683328,0.23152153669198364,-0.010107042094538825,0.027818222968739727,-0.009641065220681333,0.03982184314548185,-0.009641065220681526,0.039821843145481296,0.03982184314679421,-0.07046639898555339,0.03982184314404088,-0.07046639898660988
1,0.7,1,1.8,1.8,-0.2282587,-0.11111111111111116,-0.2282587,250,250,125,125,125,125,250,stepwise,mult,binary,DIFF,H1_1,0.5,0.68438,0.70522,0.66626,0.68329,0.66626,0.68329,0.66672,0.66241,0.68329,0.65658,0.2365344163412758,0.24376905653110836,0.24406120477294543,0.26051734277618394,0.2440612047729454,0.2605173427759756,0.26051734277626576,0.23167827017533116,0.260517342770708,0.2316782701758354,-0.01776044729816533,0.016360452957051432,-0.010502657653879007,0.039422856862980096,-0.010502657653879376,0.039422856862912865,0.039422856864293226,-0.07065073211542129,0.03942285686122433,-0.07065073211647907
1,0.7,1,1.8,1.8,-0.2282587,-0.05555555555555558,-0.2282587,250,250,125,125,125,125,250,stepwise,mult,binary,DIFF,H1_1,0.5,0.67463,0.68814,0.66622,0.68279,0.66622,0.68279,0.66563,0.66334,0.68279,0.6571,0.23653200775669164,0.24302586909670776,0.24321223865823222,0.2593351083402468,0.24321223865787372,0.25933510834024687,0.25933510834032714,0.23118646189763595,0.25933510833614426,0.2311864618978261,-0.024546276482968043,0.004936325927156068,-0.01063379016594963,0.03864296643030669,-0.010633790166061155,0.03864296643030565,0.03864296643161613,-0.07077155486509987,0.03864296642899546,-0.0707715548662537
1,0.7,1,1.8,1.8,-0.2282587,0,-0.2282587,250,250,125,125,125,125,250,stepwise,mult,binary,DIFF,H1_1,0.5,0.66375,0.66949,0.66903,0.68495,0.66903,0.68495,0.66857,0.66411,0.68495,0.658,0.2379956082784803,0.2442225846171077,0.2439110088584072,0.26026006917806926,0.24391100885751077,0.2602600691775489,0.26026006917815464,0.2312438813525838,0.2602600691729033,0.23124388135228274,-0.030204829966177623,-0.0054016485485367475,-0.00906092303979667,0.03981668036739254,-0.009060923040081695,0.03981668036720675,0.03981668036870211,-0.06969541732609748,0.03981668036581082,-0.06969541732740557
