K,mu0,sigma,delta1,delta2,lambda0,lambda1,lambda2,n0,n1,n01,n02,n11,n12,n22,trend,endpoint,timetrend,hypothesis,timing,reject_h02_a1,reject_h02_a2,reject_h02_a1_int,reject_h02_a2_int,reject_h02_b1,reject_h02_b2,reject_h02_tsep,reject_h02_tpol,reject_h02_zsep,reject_h02_zpol,rMSE_a1,rMSE_a2,rMSE_a1_int,rMSE_a2_int,rMSE_b1,rMSE_b2,rMSE_tsep,rMSE_tpol,rMSE_zsep,rMSE_zpol,bias_a1,bias_a2,bias_a1_int,bias_a2_int,bias_b1,bias_b2,bias_tsep,bias_tpol,bias_zsep,bias_zpol
1,0,1,0.25,0.25,0.1,0.05,0.1,250,250,125,125,125,125,250,linear,continuous,DIFF,H1,0.5,0.75541,0.7241,0.702,0.62472,0.70163,0.62438,0.62416,0.86573,0.62566,0.86672,0.09631890364628956,0.10052718130950779,0.10055981606986891,0.1100063314880887,0.10055981606986891,0.1100063314880887,0.1100063314880887,0.09292685534535107,0.1100063314880887,0.09292685534535107,0.0051077645370695484,0.0061981883985557165,8.623342593311792e-5,-2.3144871966655582e-5,8.623342593311549e-5,-2.3144871966655724e-5,-2.3144871966647755e-5,0.024941346508771278,-2.3144871966647755e-5,0.024941346508771278
1,0,1,0.25,0.25,0.1,0.06,0.1,250,250,125,125,125,125,250,linear,continuous,DIFF,H1,0.5,0.75512,0.72329,0.70465,0.62785,0.70374,0.62722,0.6264,0.86604,0.62888,0.86715,0.09613086826664358,0.10022126875813164,0.10035011268052924,0.10977640632819298,0.10035011268052924,0.10977640632819297,0.10977640632819297,0.09301770061930875,0.10977640632819297,0.09301770061930875,0.0042980421057863625,0.005104548196171765,1.3927383441371166e-4,2.0184845477457645e-4,1.3927383441371025e-4,2.0184845477457617e-4,2.018484547745842e-4,0.02510995561208351,2.018484547745842e-4,0.02510995561208351
1,0,1,0.25,0.25,0.1,0.07,0.1,250,250,125,125,125,125,250,linear,continuous,DIFF,H1,0.5,0.74952,0.71718,0.70139,0.62394,0.70094,0.62368,0.62334,0.86418,0.62478,0.86581,0.09606987078169942,0.10014291979499156,0.10031313575739326,0.10969425627808697,0.10031313575739324,0.10969425627808697,0.10969425627808697,0.09301282276892953,0.10969425627808697,0.09301282276892953,0.002900447860524516,0.003477655506877299,-2.878831685299135e-4,-4.128191421061191e-4,-2.87883168529915e-4,-4.1281914210611884e-4,-4.1281914210611136e-4,0.024836532306051987,-4.1281914210611136e-4,0.024836532306051987
1,0,1,0.25,0.25,0.1,0.08,0.1,250,250,125,125,125,125,250,linear,continuous,DIFF,H1,0.5,0.74682,0.71187,0.7024,0.62585,0.70183,0.62536,0.62457,0.86503,0.627,0.86678,0.09599835731488336,0.10018342362386588,0.10016967012204399,0.10941935734907357,0.10016967012204399,0.10941935734907356,0.10941935734907356,0.09292959263253785,0.10941935734907356,0.09292959263253785,0.0021681342963923967,0.0027145519300579802,2.4655179629709913e-4,3.7007324230142177e-4,2.4655179629709724e-4,3.7007324230142107e-4,3.700732423014291e-4,0.02485021200695938,3.700732423014291e-4,0.02485021200695938
1,0,1,0.25,0.25,0.1,0.09,0.1,250,250,125,125,125,125,250,linear,continuous,DIFF,H1,0.5,0.74406,0.70747,0.70364,0.62467,0.70346,0.62425,0.62411,0.867,0.62589,0.86847,0.09557170234374594,0.09974358858054856,0.0998275997232709,0.10926605678047005,0.0998275997232709,0.10926605678047005,0.10926605678047005,0.09260296099452488,0.10926605678047005,0.09260296099452488,0.0010411903817114708,0.001239117670376736,-1.5363392230828432e-5,-2.9087769975075812e-5,-1.5363392230829913e-5,-2.9087769975076778e-5,-2.908776997506864e-5,0.02491647377949166,-2.908776997506864e-5,0.02491647377949166
1,0,1,0.25,0.25,0.1,0.1,0.1,250,250,125,125,125,125,250,linear,continuous,EQ,H1,0.5,0.73906,0.70544,0.70237,0.62552,0.70191,0.62431,0.62399,0.86687,0.62647,0.86835,0.09560948751168702,0.09960931448242372,0.10003902598954309,0.10934687929183493,0.10003902598954309,0.10934687929183493,0.10934687929183493,0.09271099354699447,0.10934687929183493,0.09271099354699447,-4.703144804993789e-7,1.0859022391402234e-4,-1.065334545370459e-4,3.321362152517762e-5,-1.0653345453704775e-4,3.32136215251772e-5,3.3213621525185324e-5,0.0251541732661204,3.3213621525185324e-5,0.0251541732661204
1,0,1,0.25,0.25,0.1,0.11,0.1,250,250,125,125,125,125,250,linear,continuous,DIFF,H1,0.5,0.73686,0.69949,0.70428,0.62541,0.7038,0.62532,0.62446,0.86526,0.62685,0.86681,0.0958734114375401,0.0999699653615681,0.10004037492445873,0.10923555034677544,0.10004037492445873,0.10923555034677544,0.10923555034677544,0.0930874813156765,0.10923555034677544,0.0930874813156765,-8.8347276622723e-4,-0.001133245948152817,2.4089393215029887e-4,1.6581600663582695e-4,2.4089393215029727e-4,1.6581600663582646e-4,1.658160066358346e-4,0.025088320751909584,1.658160066358346e-4,0.025088320751909584
1,0,1,0.25,0.25,0.1,0.12,0.1,250,250,125,125,125,125,250,linear,continuous,DIFF,H1,0.5,0.73428,0.69616,0.702,0.62545,0.70175,0.62532,0.6241,0.86573,0.62681,0.8676,0.0959653160547416,0.09996629871586454,0.10022030804696543,0.10947491207890238,0.10022030804696543,0.10947491207890238,0.10947491207890238,0.09299635671391031,0.10947491207890238,0.09299635671391031,-0.0019071222139493591,-0.0023224128013833714,9.068029338754946e-5,1.825612178727139e-4,9.06802933875474e-5,1.8256121787271344e-4,1.8256121787272158e-4,0.0251212037587396,1.8256121787272158e-4,0.0251212037587396
1,0,1,0.25,0.25,0.1,0.13,0.1,250,250,125,125,125,125,250,linear,continuous,DIFF,H1,0.5,0.73062,0.6923,0.70497,0.62519,0.70439,0.62437,0.62428,0.86594,0.62667,0.86744,0.09586045513811893,0.10002563956853643,0.10011497361508478,0.10948261325655242,0.10011497361508478,0.10948261325655242,0.10948261325655242,0.09283255680865501,0.10948261325655242,0.09283255680865501,-0.0028372507515351474,-0.003515965339740586,2.8132285673611106e-4,8.491612985067538e-5,2.8132285673610944e-4,8.491612985067359e-5,8.491612985068194e-5,0.02516459134626182,8.491612985068194e-5,0.02516459134626182
1,0,1,0.25,0.25,0.1,0.14,0.1,250,250,125,125,125,125,250,linear,continuous,DIFF,H1,0.5,0.72541,0.68584,0.70223,0.62611000000000006,0.70175,0.62523,0.6243,0.8653,0.62683,0.86714,0.09612924642245664,0.10033245970907101,0.1003145096640989,0.10967729440997642,0.1003145096640989,0.10967729440997642,0.10967729440997642,0.09314225385251763,0.10967729440997642,0.09314225385251763,-0.0040108419420485375,-0.004898549731392727,1.1753233358630963e-4,1.1861456938733783e-4,1.1753233358630777e-4,1.1861456938733589e-4,1.1861456938734458e-4,0.025043873882555825,1.1861456938734458e-4,0.025043873882555825
