K,mu0,sigma,delta1,delta2,lambda0,lambda1,lambda2,n0,n1,n01,n02,n11,n12,n22,trend,endpoint,timetrend,hypothesis,timing,reject_h02_a1,reject_h02_a2,reject_h02_a1_int,reject_h02_a2_int,reject_h02_b1,reject_h02_b2,reject_h02_tsep,reject_h02_tpol,reject_h02_zsep,reject_h02_zpol,rMSE_a1,rMSE_a2,rMSE_a1_int,rMSE_a2_int,rMSE_b1,rMSE_b2,rMSE_tsep,rMSE_tpol,rMSE_zsep,rMSE_zpol,bias_a1,bias_a2,bias_a1_int,bias_a2_int,bias_b1,bias_b2,bias_tsep,bias_tpol,bias_zsep,bias_zpol
1,0,1,0.25,0,0.1,0.05,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H0,0.5,0.04621,0.03262,0.04267,0.02482,0.04277,0.02474,0.02472,0.07901,0.02472,0.07979,0.09963878092068597,0.10061730092899274,0.10290550134939458,0.10914078525260777,0.10290550134939458,0.10914078525260777,0.10914078525260777,0.10232625044254559,0.10914078525260777,0.10232625044254559,0.02751313511025631,0.012348469063262259,0.024492844093184276,-2.5503941728649836e-4,0.024492844093184276,-2.5503941728649625e-4,-2.550394172864917e-4,0.04997743905403797,-2.550394172864917e-4,0.04997743905403797
1,0,1,0.25,0,0.1,0.06,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H0,0.5,0.04699,0.03223,0.04424,0.02505,0.04384,0.02486,0.0247,0.08283,0.02525,0.08287,0.09990952088240841,0.10089976581591731,0.10348880312890806,0.10957746717879262,0.10348880312890806,0.10957746717879262,0.10957746717879262,0.10299908275629711,0.10957746717879262,0.10299908275629711,0.02675667679603137,0.010640733842859325,0.025322390467210826,4.920142671823569e-4,0.025322390467210826,4.92014267182358e-4,4.920142671823633e-4,0.050682837828425455,4.920142671823633e-4,0.050682837828425455
1,0,1,0.25,0,0.1,0.07,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H0,0.5,0.04324,0.02958,0.04271,0.02443,0.04284,0.02444,0.02427,0.07896,0.02449,0.07941,0.09889500487447389,0.1002626817656888,0.1030782245196199,0.1093072094522474,0.1030782245196199,0.1093072094522474,0.10930720945224738,0.10234128772777136,0.10930720945224738,0.10234128772777136,0.02421597177530979,0.007096731874757081,0.024322364772242967,-3.4003222601153196e-4,0.024322364772242967,-3.4003222601153017e-4,-3.4003222601152545e-4,0.04969199054719425,-3.4003222601152545e-4,0.04969199054719425
1,0,1,0.25,0,0.1,0.08,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H0,0.5,0.04374,0.02901,0.044,0.02575,0.04394,0.02563,0.0258,0.08061,0.02579,0.08123,0.09851613193032688,0.09978265311673547,0.1030015494352805,0.10897297655902836,0.1030015494352805,0.10897297655902836,0.10897297655902836,0.10250915161787577,0.10897297655902836,0.10250915161787577,0.023910947967982835,0.006104232953323231,0.025482574192088367,0.0012971279829692248,0.025482574192088367,0.001297127982969226,0.0012971279829692309,0.0505978580867083,0.0012971279829692309,0.0505978580867083
1,0,1,0.25,0,0.1,0.09,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H0,0.5,0.04133,0.02701,0.04347,0.025,0.04357,0.02495,0.02514,0.08051,0.02519,0.08104,0.09820488753000964,0.09994788841907644,0.10302789055433687,0.10943693416943878,0.10302789055433687,0.10943693416943877,0.10943693416943877,0.10240053235905656,0.10943693416943877,0.10240053235905656,0.021584392167433995,0.0025900742065849184,0.024535784231128486,1.9703568985797665e-4,0.024535784231128482,1.9703568985797733e-4,1.970356898579822e-4,0.04991501788994112,1.970356898579822e-4,0.04991501788994112
1,0,1,0.25,0,0.1,0.1,0.1,250,250,125,125,125,125,250,stepwise,continuous,EQ,H0,0.5,0.03876,0.02361,0.04258,0.02379,0.04269,0.02385,0.02394,0.0788,0.02402,0.07914,0.0974988892748965,0.09946243256935583,0.10280201771518488,0.10914080770247575,0.10280201771518487,0.10914080770247575,0.10914080770247575,0.1020651330747467,0.10914080770247575,0.1020651330747467,0.01978654367937474,-2.1182493971513995e-4,0.024434106788154327,-8.596572760670497e-5,0.024434106788154327,-8.596572760670439e-5,-8.596572760669964e-5,0.04966447691064107,-8.596572760669964e-5,0.04966447691064107
1,0,1,0.25,0,0.1,0.11,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H0,0.5,0.03823,0.02362,0.04263,0.02489,0.04287,0.02498,0.02504,0.08,0.02501,0.07984,0.09754910009289142,0.09975435813903125,0.10301762307653207,0.1093983825405887,0.10301762307653207,0.1093983825405887,0.1093983825405887,0.10253348080200875,0.1093983825405887,0.10253348080200875,0.018840273794460728,-0.002121839532165685,0.024751509626500783,1.0874892744061835e-4,0.024751509626500783,1.0874892744061939e-4,1.0874892744062373e-4,0.05025583773893392,1.0874892744062373e-4,0.05025583773893392
1,0,1,0.25,0,0.1,0.12,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H0,0.5,0.03821,0.02277,0.04356,0.02603,0.04368,0.02614,0.026,0.08018,0.02602,0.08091,0.0977746016444328,0.10045116967840856,0.10346147452820478,0.1097617836438692,0.10346147452820478,0.1097617836438692,0.10976178364386918,0.10272916404647535,0.10976178364386918,0.10272916404647535,0.01683521485356481,-0.0051289003977148815,0.024425885183570837,1.2117474712272801e-4,0.024425885183570837,1.2117474712272903e-4,1.2117474712273361e-4,0.04979622180256862,1.2117474712273361e-4,0.04979622180256862
1,0,1,0.25,0,0.1,0.13,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H0,0.5,0.03538,0.02089,0.04263,0.02567,0.04265,0.02541,0.02535,0.08045,0.02516,0.08051,0.09700377233494022,0.10018110449460117,0.10301223537219782,0.10947938184348299,0.10301223537219782,0.10947938184348299,0.10947938184348298,0.10246456614479421,0.10947938184348298,0.10246456614479421,0.015641207990793698,-0.007289428636349542,0.02471755480426725,5.171344923720906e-4,0.02471755480426725,5.171344923720913e-4,5.171344923720959e-4,0.0500811888077772,5.171344923720959e-4,0.0500811888077772
1,0,1,0.25,0,0.1,0.14,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H0,0.5,0.03612,0.02015,0.04473,0.02571,0.04475,0.02565,0.02558,0.08131,0.02566,0.08162,0.09735883600979402,0.1007942201541256,0.10370384070042499,0.10990441263127076,0.10370384070042499,0.10990441263127076,0.10990441263127076,0.1027627124319517,0.10990441263127076,0.1027627124319517,0.014223986343882456,-0.009700491251142102,0.024768463576113363,2.8849852277891476e-4,0.02476846357611336,2.884985227789154e-4,2.8849852277892013e-4,0.050221219726384485,2.8849852277892013e-4,0.050221219726384485
