K,mu0,sigma,delta1,delta2,lambda0,lambda1,lambda2,n0,n1,n01,n02,n11,n12,n22,trend,endpoint,N_peak,timetrend,hypothesis,timing,reject_h02_a1,reject_h02_a2,reject_h02_a1_int,reject_h02_a2_int,reject_h02_b1,reject_h02_b2,reject_h02_tsep,reject_h02_tpol,reject_h02_zsep,reject_h02_zpol,rMSE_a1,rMSE_a2,rMSE_a1_int,rMSE_a2_int,rMSE_b1,rMSE_b2,rMSE_tsep,rMSE_tpol,rMSE_zsep,rMSE_zpol,bias_a1,bias_a2,bias_a1_int,bias_a2_int,bias_b1,bias_b2,bias_tsep,bias_tpol,bias_zsep,bias_zpol
1,0,1,0.25,0,0.1,-0.05,0.1,250,250,125,125,125,125,250,inv_u,continuous,500,DIFF,H0,0.5,0.03475,0.03303,0.02932,0.02516,0.02965,0.02534,0.02505,0.03776,0.02507,0.0378,0.09688930146700667,0.10075413998223108,0.10046827331237682,0.10949653696008914,0.10046827331237682,0.10949653696008914,0.10949653696008914,0.09094865521038144,0.10949653696008914,0.09094865521038144,0.014097226227702998,0.01280072871693558,0.007330947845443788,1.5257087124573122e-4,0.007330947845443789,1.5257087124573315e-4,1.52570871245734e-4,0.016827044104937183,1.52570871245734e-4,0.016827044104937183
1,0,1,0.25,0,0.1,-0.04,0.1,250,250,125,125,125,125,250,inv_u,continuous,500,DIFF,H0,0.5,0.03444,0.03309,0.02957,0.02481,0.02965,0.0249,0.02473,0.03788,0.02479,0.0378,0.09670956082991873,0.10055638010431282,0.10033096040026805,0.10932140856516209,0.10033096040026805,0.10932140856516209,0.10932140856516208,0.09092329879635601,0.10932140856516208,0.09092329879635601,0.013324817705491196,0.011649544867106764,0.007236640749174924,-2.413716034028802e-5,0.007236640749174923,-2.4137160340286776e-5,-2.4137160340285756e-5,0.01644868022513912,-2.4137160340285756e-5,0.01644868022513912
1,0,1,0.25,0,0.1,-0.03,0.1,250,250,125,125,125,125,250,inv_u,continuous,500,DIFF,H0,0.5,0.03395,0.03251,0.02915,0.02512,0.02925,0.02523,0.02521,0.03761,0.02511,0.03757,0.09688347693001154,0.10084389352190971,0.10043161814678768,0.1096295883711568,0.10043161814678768,0.1096295883711568,0.1096295883711568,0.09099730335678248,0.1096295883711568,0.09099730335678248,0.01277584738368214,0.010727280324839907,0.007273232873796669,-1.7206112975102015e-6,0.007273232873796669,-1.7206112975091992e-6,-1.720611297507598e-6,0.016660608573680763,-1.720611297507598e-6,0.016660608573680763
1,0,1,0.25,0,0.1,-0.02,0.1,250,250,125,125,125,125,250,inv_u,continuous,500,DIFF,H0,0.5,0.03243,0.03147,0.02844,0.02473,0.02861,0.02473,0.02477,0.03766,0.0247,0.03765,0.09645678026794043,0.10038762641522693,0.10023138956881174,0.10948892741695056,0.10023138956881174,0.10948892741695056,0.10948892741695056,0.09084023332175807,0.10948892741695056,0.09084023332175807,0.01185087997791474,0.009698918101451627,0.006820583845946755,-4.273006104346432e-4,0.006820583845946755,-4.273006104346424e-4,-4.27300610434641e-4,0.01635168570907623,-4.27300610434641e-4,0.01635168570907623
1,0,1,0.25,0,0.1,-0.01,0.1,250,250,125,125,125,125,250,inv_u,continuous,500,DIFF,H0,0.5,0.03435,0.03147,0.03075,0.02565,0.03087,0.02548,0.02528,0.03966,0.02534,0.03947,0.096866659986454,0.10065036449187949,0.10066790177075569,0.10970203638342498,0.10066790177075569,0.10970203638342496,0.10970203638342496,0.09135359701991512,0.10970203638342496,0.09135359701991512,0.01173505849956851,0.00921923871232537,0.00720243882483904,-1.9397962594620117e-4,0.007202438824839041,-1.9397962594620006e-4,-1.939796259461987e-4,0.01677752256329653,-1.939796259461987e-4,0.01677752256329653
1,0,1,0.25,0,0.1,0,0.1,250,250,125,125,125,125,250,inv_u,continuous,500,DIFF,H0,0.5,0.0324,0.03019,0.02955,0.02496,0.02957,0.02481,0.02475,0.03843,0.02471,0.03856,0.09697080754304074,0.10078186015269312,0.10075759646458217,0.10973311913614503,0.10075759646458217,0.10973311913614503,0.10973311913614503,0.09125156188210762,0.10973311913614503,0.09125156188210762,0.010915960386763401,0.008163725274386755,0.007080505329641532,-1.6812294573296702e-4,0.007080505329641532,-1.6812294573296635e-4,-1.6812294573296502e-4,0.01641812694836924,-1.6812294573296502e-4,0.01641812694836924
1,0,1,0.25,0,0.1,0.01,0.1,250,250,125,125,125,125,250,inv_u,continuous,500,DIFF,H0,0.5,0.03391,0.03099,0.03018,0.02558,0.03001,0.02542,0.02562,0.039,0.0254,0.03904,0.0968968797894812,0.10091475372946174,0.10073960072831334,0.11005839865624455,0.10073960072831334,0.11005839865624455,0.11005839865624455,0.09115700023351943,0.11005839865624455,0.09115700023351943,0.010605696920626892,0.007465504957424676,0.007360208696188183,1.5172350958213258e-4,0.007360208696188183,1.5172350958213307e-4,1.5172350958213437e-4,0.01667045354875113,1.5172350958213437e-4,0.01667045354875113
1,0,1,0.25,0,0.1,0.02,0.1,250,250,125,125,125,125,250,inv_u,continuous,500,DIFF,H0,0.5,0.03222,0.02947,0.02973,0.02549,0.02962,0.02559,0.02562,0.03835,0.02561,0.03829,0.09638076361313856,0.10022100055371683,0.10050793702557358,0.1097954851840602,0.10050793702557358,0.1097954851840602,0.1097954851840602,0.09087829725524518,0.1097954851840602,0.09087829725524518,0.009961444448945428,0.006581811211093961,0.0072161990363293,-1.4036191583445228e-4,0.0072161990363293,-1.403619158344509e-4,-1.4036191583445e-4,0.01659990970397526,-1.4036191583445e-4,0.01659990970397526
1,0,1,0.25,0,0.1,0.03,0.1,250,250,125,125,125,125,250,inv_u,continuous,500,DIFF,H0,0.5,0.03093,0.02861,0.02939,0.0251,0.02922,0.02505,0.02518,0.03765,0.02501,0.03793,0.09649910698823305,0.1003285985024135,0.10055983686633957,0.10976669949661118,0.10055983686633957,0.10976669949661118,0.10976669949661118,0.09107187020814012,0.10976669949661118,0.09107187020814012,0.009421889328997544,0.005837899986110299,0.007256096057644235,4.8988162273709436e-5,0.007256096057644235,4.898816227371006e-5,4.8988162273711334e-5,0.016729181856319896,4.8988162273711334e-5,0.016729181856319896
1,0,1,0.25,0,0.1,0.04,0.1,250,250,125,125,125,125,250,inv_u,continuous,500,DIFF,H0,0.5,0.03174,0.02861,0.03038,0.02545,0.03022,0.02553,0.0254,0.0381,0.02538,0.03812,0.0964687827850721,0.10035607554684367,0.10056187847980971,0.10965369544282653,0.10056187847980971,0.10965369544282653,0.10965369544282653,0.09109305232929009,0.10965369544282653,0.09109305232929009,0.00916091417008777,0.0052694800909697205,0.0075248607723303685,2.612210985355445e-4,0.0075248607723303685,2.6122109853554464e-4,2.612210985355458e-4,0.016780805572305987,2.612210985355458e-4,0.016780805572305987
