K,mu0,sigma,delta1,delta2,lambda0,lambda1,lambda2,n0,n1,n01,n02,n11,n12,n22,trend,endpoint,N_peak,timetrend,hypothesis,timing,reject_h02_a1,reject_h02_a2,reject_h02_a1_int,reject_h02_a2_int,reject_h02_b1,reject_h02_b2,reject_h02_tsep,reject_h02_tpol,reject_h02_zsep,reject_h02_zpol,rMSE_a1,rMSE_a2,rMSE_a1_int,rMSE_a2_int,rMSE_b1,rMSE_b2,rMSE_tsep,rMSE_tpol,rMSE_zsep,rMSE_zpol,bias_a1,bias_a2,bias_a1_int,bias_a2_int,bias_b1,bias_b2,bias_tsep,bias_tpol,bias_zsep,bias_zpol
1,0,1,0.25,0,0.1,0.05,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H0,0.5,0.0262,0.02384,0.02881,0.02504,0.02896,0.02512,0.02524,0.02011,0.02515,0.02023,0.09560327782670462,0.09969827201801505,0.10012975964720704,0.10934867220733879,0.10012975964720704,0.10934867220733878,0.10934867220733878,0.08954921026299016,0.10934867220733878,0.08954921026299016,0.0024029815565906783,-0.0020915092976449604,0.0064305738557386884,7.650884383042248e-5,0.006430573855738689,7.650884383042252e-5,7.650884383042134e-5,-0.008351217657861247,7.650884383042134e-5,-0.008351217657861247
1,0,1,0.25,0,0.1,0.06,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H0,0.5,0.02711,0.02465,0.02952,0.02563,0.0295,0.02574,0.02585,0.0205,0.0255,0.02036,0.09622943425674212,0.10025071162470073,0.1006406728728975,0.10977066732786012,0.1006406728728975,0.10977066732786012,0.10977066732786012,0.09012069471152769,0.10977066732786012,0.09012069471152769,0.0030721376546297167,-0.00139898420750684,0.006645649452656898,3.603595776146061e-4,0.006645649452656899,3.603595776146059e-4,3.6035957761460484e-4,-0.008046191657593594,3.6035957761460484e-4,-0.008046191657593594
1,0,1,0.25,0,0.1,0.07,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H0,0.5,0.02814,0.02444,0.02981,0.02549,0.0297,0.02547,0.02542,0.01986,0.0256,0.01993,0.09641298092410505,0.10031791269653051,0.10085771962999078,0.10986387980106878,0.10085771962999078,0.10986387980106878,0.10986387980106878,0.0901932805120207,0.10986387980106878,0.0901932805120207,0.002964127695099105,-0.0015235209577996486,0.005917758335124052,-5.837765320941788e-4,0.005917758335124053,-5.837765320941789e-4,-5.837765320941801e-4,-0.008645444884736564,-5.837765320941801e-4,-0.008645444884736564
1,0,1,0.25,0,0.1,0.08,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H0,0.5,0.02755,0.02432,0.02903,0.02524,0.0288,0.02519,0.02523,0.02022,0.02514,0.02032,0.09604339979668394,0.10015258536656951,0.10037092936724705,0.10988212483907611,0.10037092936724705,0.1098821248390761,0.1098821248390761,0.08990903627883783,0.1098821248390761,0.08990903627883783,0.003370207385259417,-0.0011039837122090682,0.006003086983747025,-3.711975263697172e-4,0.006003086983747025,-3.711975263697177e-4,-3.7119752636971835e-4,-0.00855215510488619,-3.7119752636971835e-4,-0.00855215510488619
1,0,1,0.25,0,0.1,0.09,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H0,0.5,0.02855,0.02519,0.02898,0.02556,0.02886,0.02545,0.02553,0.02028,0.02567,0.02033,0.0959389508506503,0.10001495014008811,0.10022867438050159,0.10948487814173145,0.10022867438050159,0.10948487814173145,0.10948487814173145,0.08958360193917976,0.10948487814173145,0.08958360193917976,0.004378902778622829,-2.2236004802913758e-4,0.00672541546556431,1.8737454278959357e-4,0.006725415465564311,1.8737454278959265e-4,1.8737454278959165e-4,-0.008008689633211857,1.8737454278959165e-4,-0.008008689633211857
1,0,1,0.25,0,0.1,0.1,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,EQ,H0,0.5,0.02817,0.02532,0.02888,0.02496,0.02897,0.02509,0.02482,0.01989,0.0249,0.02001,0.09596482225771383,0.09995764541522485,0.10032026555034161,0.10954804198976065,0.10032026555034161,0.10954804198976065,0.10954804198976065,0.08959801433317711,0.10954804198976065,0.08959801433317711,0.005018784154432642,3.2071162794849995e-4,0.006767554452411851,1.9047259024208214e-4,0.006767554452411852,1.9047259024208203e-4,1.9047259024208098e-4,-0.007969984537320928,1.9047259024208098e-4,-0.007969984537320928
1,0,1,0.25,0,0.1,0.11,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H0,0.5,0.02817,0.02581,0.02866,0.02446,0.02864,0.02446,0.0244,0.01972,0.0243,0.01976,0.09626298545129765,0.10023851418691061,0.10044035327484277,0.10960175958211878,0.10044035327484277,0.10960175958211878,0.10960175958211878,0.0898746024419116,0.10960175958211878,0.0898746024419116,0.005061315300440434,6.625885359137052e-4,0.006448817532792641,2.5751895017472984e-4,0.006448817532792642,2.575189501747297e-4,2.5751895017472876e-4,-0.008130552119749928,2.5751895017472876e-4,-0.008130552119749928
1,0,1,0.25,0,0.1,0.12,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H0,0.5,0.02863,0.02539,0.02944,0.026,0.02943,0.0261,0.02603,0.02007,0.02595,0.02037,0.0960260350539535,0.09993957293148167,0.10055224605893917,0.10977440745218124,0.10055224605893917,0.10977440745218124,0.10977440745218124,0.08980795485030918,0.10977440745218124,0.08980795485030918,0.00535901462203934,8.349226499459887e-4,0.006412982193420592,-5.2148755768887715e-5,0.006412982193420594,-5.214875576888796e-5,-5.214875576888869e-5,-0.008196814478378342,-5.214875576888869e-5,-0.008196814478378342
1,0,1,0.25,0,0.1,0.13,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H0,0.5,0.02879,0.02528,0.02917,0.02504,0.02915,0.02501,0.02493,0.01999,0.0248,0.01992,0.09612757531124778,0.10011745723455778,0.10041101664563243,0.10965100866847627,0.10041101664563243,0.10965100866847627,0.10965100866847627,0.08995907396757158,0.10965100866847627,0.08995907396757158,0.005276076872719266,7.070324139717975e-4,0.005950246196257381,-5.51803151594682e-4,0.005950246196257383,-5.518031515946822e-4,-5.518031515946834e-4,-0.00870945978565819,-5.518031515946834e-4,-0.00870945978565819
1,0,1,0.25,0,0.1,0.14,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H0,0.5,0.02875,0.0257,0.02896,0.02485,0.02891,0.02481,0.02487,0.02014,0.02502,0.02023,0.09613572540990753,0.10004775874752309,0.10046270018254899,0.10974963007889246,0.10046270018254899,0.10974963007889246,0.10974963007889245,0.09001160995034424,0.10974963007889245,0.09001160995034424,0.005830273391335146,0.0014184059745476708,0.0059580765627061764,-2.9670527700450145e-4,0.005958076562706177,-2.96705277004502e-4,-2.967052770045028e-4,-0.008560099055560504,-2.967052770045028e-4,-0.008560099055560504
