K,mu0,sigma,delta1,delta2,lambda0,lambda1,lambda2,n0,n1,n01,n02,n11,n12,n22,trend,endpoint,timetrend,hypothesis,timing,reject_h02_a1,reject_h02_a2,reject_h02_a1_int,reject_h02_a2_int,reject_h02_b1,reject_h02_b2,reject_h02_tsep,reject_h02_tpol,reject_h02_zsep,reject_h02_zpol,rMSE_a1,rMSE_a2,rMSE_a1_int,rMSE_a2_int,rMSE_b1,rMSE_b2,rMSE_tsep,rMSE_tpol,rMSE_zsep,rMSE_zpol,bias_a1,bias_a2,bias_a1_int,bias_a2_int,bias_b1,bias_b2,bias_tsep,bias_tpol,bias_zsep,bias_zpol
1,0,1,0.25,0.25,0.1,0.05,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H1,0.5,0.82574,0.74722,0.78256,0.62808,0.78259,0.62757,0.62691,0.91874,0.62898,0.92005,0.09956574605506371,0.10054630293404,0.102854865816574,0.10906202094313915,0.102854865816574,0.10906202094313915,0.10906202094313915,0.10243466307596755,0.10906202094313915,0.10243466307596755,0.027908981085521072,0.012999152937988442,0.024860963451549548,4.3031212693377276e-4,0.024860963451549544,4.303121269337739e-4,4.303121269337844e-4,0.05040241721080037,4.303121269337844e-4,0.05040241721080037
1,0,1,0.25,0.25,0.1,0.06,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H1,0.5,0.81709,0.73616,0.77917,0.623,0.77882,0.62308,0.62234,0.9158,0.62439,0.91666,0.09899272567795327,0.10014745851753414,0.10278884492595947,0.10917605772880823,0.10278884492595947,0.10917605772880823,0.10917605772880823,0.1020548098401324,0.10917605772880823,0.1020548098401324,0.02543928884582818,0.009395740515519712,0.02389400288645684,-7.46793288307243e-4,0.023894002886456836,-7.467932883072436e-4,-7.467932883072326e-4,0.04960955327199608,-7.467932883072326e-4,0.04960955327199608
1,0,1,0.25,0.25,0.1,0.07,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H1,0.5,0.81545,0.73033,0.78188,0.62683,0.78108,0.62602,0.62554,0.91801,0.6279,0.9187,0.09892327023356542,0.10033051562568064,0.10305153471520542,0.10956207031315535,0.10305153471520542,0.10956207031315535,0.10956207031315535,0.102357329372757,0.10956207031315535,0.102357329372757,0.024561494276531166,0.0075919864013978405,0.024707468265584242,2.1860644942210884e-4,0.02470746826558424,2.186064494221086e-4,2.186064494221192e-4,0.050006507482258516,2.186064494221192e-4,0.050006507482258516
1,0,1,0.25,0.25,0.1,0.08,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H1,0.5,0.81088,0.72023,0.78086,0.62509,0.77977,0.62458,0.62377,0.91657,0.62585,0.91772,0.09900210725252738,0.1003177273569532,0.10352218316749738,0.10962598616608339,0.10352218316749738,0.10962598616608339,0.10962598616608338,0.10285886219771975,0.10962598616608338,0.10285886219771975,0.023047534627035047,0.004943489004366531,0.024711565474947197,5.5558981979760404e-5,0.024711565474947197,5.555898197976036e-5,5.555898197977115e-5,0.050092621726586316,5.555898197977115e-5,0.050092621726586316
1,0,1,0.25,0.25,0.1,0.09,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H1,0.5,0.80851,0.71522,0.78308,0.62668,0.78295,0.62559,0.62454,0.91789,0.62732,0.91884,0.09791321081249364,0.09966310162759934,0.10273464287006605,0.10918644919139811,0.10273464287006605,0.1091864491913981,0.1091864491913981,0.10241922813432563,0.1091864491913981,0.10241922813432563,0.021883847565214155,0.0030153899233980636,0.024833165629332726,3.233908313328968e-4,0.024833165629332722,3.2339083133289646e-4,3.233908313329073e-4,0.0503985410869508,3.233908313329073e-4,0.0503985410869508
1,0,1,0.25,0.25,0.1,0.1,0.1,250,250,125,125,125,125,250,stepwise,continuous,EQ,H1,0.5,0.80123,0.70384,0.77889,0.62388,0.77883,0.62319,0.62327,0.91609,0.62515,0.9176,0.09829973784582013,0.10031910607557538,0.10340949925981924,0.10980205706601333,0.10340949925981924,0.10980205706601333,0.10980205706601333,0.10259622976322133,0.10980205706601333,0.10259622976322133,0.0198787789131697,-2.934708276334525e-4,0.024354686007344438,-2.860973266908391e-4,0.024354686007344438,-2.8609732669083933e-4,-2.860973266908291e-4,0.04972035013873524,-2.860973266908291e-4,0.04972035013873524
1,0,1,0.25,0.25,0.1,0.11,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H1,0.5,0.79641,0.69357,0.77813,0.62297,0.7779,0.62232,0.62198,0.9165,0.62429,0.91813,0.09772694459656951,0.1001336127997941,0.10322481611681046,0.1095856797176203,0.10322481611681046,0.1095856797176203,0.1095856797176203,0.10236734945721533,0.1095856797176203,0.10236734945721533,0.01832536581285235,-0.0026253083179250828,0.02444224398686082,-8.19091210486313e-5,0.024442243986860818,-8.190912104863091e-5,-8.190912104862042e-5,0.04991040353769202,-8.190912104862042e-5,0.04991040353769202
1,0,1,0.25,0.25,0.1,0.12,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H1,0.5,0.79595,0.68879,0.7824,0.62693,0.78229,0.6264,0.62576,0.91932,0.628,0.92031,0.09726838711182964,0.09981883098929903,0.10321853409395967,0.10950727789056304,0.10321853409395967,0.10950727789056304,0.10950727789056304,0.10253059241328674,0.10950727789056304,0.10253059241328674,0.0176207848689962,-0.004338739511411906,0.025041649646279977,5.34472279029109e-4,0.025041649646279977,5.344722790291085e-4,5.344722790291187e-4,0.0505291731541903,5.344722790291187e-4,0.0505291731541903
1,0,1,0.25,0.25,0.1,0.13,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H1,0.5,0.79037,0.67743,0.7813,0.62482,0.78115,0.62451,0.62451,0.9189,0.62626,0.91969,0.09673097445197824,0.099906944019424307,0.10265036411979836,0.10918674999601088,0.10265036411979836,0.10918674999601087,0.10918674999601087,0.10215259626588422,0.10918674999601087,0.10215259626588422,0.015361785647067009,-0.007556956129072951,0.024279335570219742,-8.12521960869374e-5,0.024279335570219742,-8.125219608693768e-5,-8.125219608692697e-5,0.04993011233690336,-8.125219608692697e-5,0.04993011233690336
1,0,1,0.25,0.25,0.1,0.14,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H1,0.5,0.78453,0.66961,0.7807,0.62504,0.78058,0.62477,0.62392,0.91764,0.62599,0.91863,0.097138247262351,0.10077162464086935,0.10335187122131835,0.10969008385646654,0.10335187122131835,0.10969008385646654,0.10969008385646654,0.10254775726167212,0.10969008385646654,0.10254775726167212,0.01393782392521228,-0.010023728677573295,0.02446733607549912,6.520944076067742e-5,0.024467336075499117,6.520944076067717e-5,6.52094407606875e-5,0.05006168845243192,6.52094407606875e-5,0.05006168845243192
1,0,1,0.25,0.25,0.1,0.15,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H1,0.5,0.78148,0.66021,0.78201,0.62888,0.7821,0.62846,0.62825,0.91861,0.62949,0.91969,0.09666808479189798,0.10055637375357415,0.1032104464765718,0.10955281822516982,0.1032104464765718,0.10955281822516981,0.10955281822516981,0.10244959005753382,0.10955281822516981,0.10244959005753382,0.012805411231168743,-0.01222999901311921,0.02489255707810881,4.5369332980611506e-4,0.02489255707810881,4.536933298061146e-4,4.536933298061241e-4,0.050271286387595746,4.536933298061241e-4,0.050271286387595746
1,0,1,0.25,0.25,0.1,0.16,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H1,0.5,0.7768,0.65130999999999994,0.78183,0.62597,0.78167,0.62552,0.62482,0.91818,0.62727,0.91974,0.09611853920074663,0.10070418694174291,0.10281541052336925,0.1091577201118585,0.10281541052336925,0.1091577201118585,0.1091577201118585,0.10215245528694344,0.1091577201118585,0.10215245528694344,0.01093788631635833,-0.014852932420877464,0.02449428050966032,2.1809699048543673e-4,0.024494280509660318,2.1809699048543578e-4,2.1809699048544676e-4,0.05008534314925601,2.1809699048544676e-4,0.05008534314925601
1,0,1,0.25,0.25,0.1,0.17,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H1,0.5,0.76912,0.641,0.78058,0.62675,0.78045,0.62624,0.6259,0.91716,0.62771,0.91854,0.09610525472228522,0.10132573843836833,0.10279442392442348,0.1091978452205862,0.10279442392442348,0.1091978452205862,0.1091978452205862,0.10218590138787986,0.1091978452205862,0.10218590138787986,0.00930498902071056,-0.017667985085684658,0.024420950205672032,7.427944784640613e-5,0.024420950205672032,7.427944784640585e-5,7.427944784641657e-5,0.04998192013341267,7.427944784641657e-5,0.04998192013341267
1,0,1,0.25,0.25,0.1,0.18,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H1,0.5,0.766,0.63308,0.78076,0.62653,0.78084,0.62587,0.62577,0.91681,0.62717,0.91818,0.09631174055426026,0.1018522954839949,0.10331056815085071,0.10947484378553174,0.10331056815085071,0.10947484378553174,0.10947484378553173,0.10248666140244994,0.10947484378553173,0.10248666140244994,0.008117334975547476,-0.019930237327150078,0.024694104847938297,2.474214037542977e-4,0.024694104847938294,2.474214037542962e-4,2.474214037543071e-4,0.05006004510926101,2.474214037543071e-4,0.05006004510926101
1,0,1,0.25,0.25,0.1,0.19,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H1,0.5,0.75926,0.62286,0.78021,0.62248,0.78024,0.62204,0.622,0.917,0.62391,0.91787,0.09615705401932828,0.10249366916297292,0.10305340960213905,0.10928413035953838,0.10305340960213905,0.10928413035953838,0.10928413035953838,0.1026373555664928,0.10928413035953838,0.1026373555664928,0.006553799640783428,-0.022562979904497474,0.024602955457240415,-4.9071120020702075e-5,0.02460295545724041,-4.9071120020703545e-5,-4.9071120020692886e-5,0.05025208457587159,-4.9071120020692886e-5,0.05025208457587159
1,0,1,0.25,0.25,0.1,0.2,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H1,0.5,0.75355,0.61102,0.77924,0.62224,0.77884,0.62151,0.6209,0.91559,0.62332,0.91656,0.09639373307857776,0.10370067618911619,0.1033021009149658,0.11001676868762551,0.1033021009149658,0.11001676868762551,0.11001676868762551,0.10256855777260306,0.11001676868762551,0.10256855777260306,0.0043974926006252945,-0.025596906242594145,0.024008172127689412,-5.816644110202595e-4,0.02400817212768941,-5.816644110202604e-4,-5.816644110202498e-4,0.04941822092374035,-5.816644110202498e-4,0.04941822092374035
1,0,1,0.25,0.25,0.1,0.21,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H1,0.5,0.74961,0.602,0.77869,0.62466,0.77852,0.62463,0.62412,0.91599,0.62573,0.91743,0.09595465551145171,0.10391845105695656,0.10301967418391142,0.1096093947711142,0.10301967418391142,0.1096093947711142,0.1096093947711142,0.10219528475526754,0.1096093947711142,0.10219528475526754,0.0028318953690032274,-0.028094339903880047,0.023793580201963385,-7.323568527176061e-4,0.02379358020196338,-7.323568527176075e-4,-7.32356852717597e-4,0.049505938741161264,-7.32356852717597e-4,0.049505938741161264
1,0,1,0.25,0.25,0.1,0.22,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H1,0.5,0.74557,0.59205,0.78003,0.62325,0.77988,0.6227,0.62191,0.91643,0.62401,0.91744,0.09575719628899425,0.10452463047999393,0.10293357137784616,0.10973234089626155,0.10293357137784616,0.10973234089626155,0.10973234089626155,0.10216131585598984,0.10973234089626155,0.10216131585598984,0.0014051142131412393,-0.030711596421907725,0.023916599325016663,-7.893293094794337e-4,0.02391659932501666,-7.893293094794354e-4,-7.893293094794247e-4,0.049531228207277435,-7.893293094794247e-4,0.049531228207277435
1,0,1,0.25,0.25,0.1,0.23,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H1,0.5,0.74033,0.58233,0.78113,0.62534,0.781,0.62412,0.62363,0.91753,0.62625,0.91898,0.0960051113073597,0.10533656524102442,0.10332146677946874,0.1097258986058819,0.10332146677946874,0.1097258986058819,0.1097258986058819,0.10253113592714821,0.1097258986058819,0.10253113592714821,3.808308142553237e-4,-0.03277062933318572,0.024472786876225883,-3.4544013151430197e-4,0.024472786876225883,-3.4544013151430306e-4,-3.4544013151429265e-4,0.04983768906174276,-3.4544013151429265e-4,0.04983768906174276
1,0,1,0.25,0.25,0.1,0.24,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H1,0.5,0.73377,0.57206,0.77939,0.62446,0.77917,0.62378,0.62309,0.91597,0.62557,0.91718,0.09601690817393932,0.10631712345350564,0.10311509737129965,0.10983327151668802,0.10311509737129965,0.10983327151668802,0.10983327151668802,0.10240437166075213,0.10983327151668802,0.10240437166075213,-0.0015488468800360852,-0.035517454514367774,0.024003298479031848,-3.971797674208945e-4,0.024003298479031848,-3.9717976742089533e-4,-3.9717976742088503e-4,0.04967268463908234,-3.9717976742088503e-4,0.04967268463908234
1,0,1,0.25,0.25,0.1,0.25,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H1,0.5,0.73028,0.56409,0.78,0.62587,0.77956,0.62539,0.62513,0.91748,0.62668,0.91918,0.09610121155110658,0.10689463367181991,0.10314230670408714,0.10938730652816855,0.10314230670408712,0.10938730652816855,0.10938730652816855,0.10264629905324069,0.10938730652816855,0.10264629905324069,-0.0024813128428241055,-0.03740221267142542,0.02460064132717664,2.4557227665458325e-4,0.024600641327176636,2.455722766545817e-4,2.4557227665459257e-4,0.050192692473418725,2.4557227665459257e-4,0.050192692473418725
