K,mu0,sigma,delta1,delta2,lambda0,lambda1,lambda2,n0,n1,n01,n02,n11,n12,n22,trend,endpoint,N_peak,timetrend,hypothesis,timing,reject_h02_a1,reject_h02_a2,reject_h02_a1_int,reject_h02_a2_int,reject_h02_b1,reject_h02_b2,reject_h02_tsep,reject_h02_tpol,reject_h02_zsep,reject_h02_zpol,rMSE_a1,rMSE_a2,rMSE_a1_int,rMSE_a2_int,rMSE_b1,rMSE_b2,rMSE_tsep,rMSE_tpol,rMSE_zsep,rMSE_zpol,bias_a1,bias_a2,bias_a1_int,bias_a2_int,bias_b1,bias_b2,bias_tsep,bias_tpol,bias_zsep,bias_zpol
1,0,1,0.25,0,0.1,0.12,0.1,250,250,125,125,125,125,250,inv_u,continuous,125,DIFF,H0,0.5,0.02638,0.02671,0.0254,0.02515,0.02535,0.02506,0.02496,0.01458,0.02521,0.01436,0.09614683502045557,0.1001792518367686,0.10036566939554611,0.1096976407135519,0.10036566939554611,0.10969764071355188,0.10969764071355188,0.09206841125340699,0.10969764071355188,0.09206841125340699,0.0022935813663435296,0.0020760361230931167,0.0011080323929433325,-1.091939940593777e-4,0.0011080323929433336,-1.0919399405937832e-4,-1.0919399405938047e-4,-0.020868734671772457,-1.0919399405938047e-4,-0.020868734671772457
1,0,1,0.25,0,0.1,0.13,0.1,250,250,125,125,125,125,250,inv_u,continuous,125,DIFF,H0,0.5,0.02649,0.02704,0.02566,0.0247,0.02566,0.02457,0.02469,0.0137,0.0245,0.01379,0.09576671219732728,0.09984702070208837,0.09992004143841747,0.1091527156199,0.09992004143841747,0.10915271561989999,0.10915271561989999,0.09153599958690108,0.10915271561989999,0.09153599958690108,0.003134887315739783,0.00317791479471482,0.0011639955889250896,1.0204667931938211e-4,0.0011639955889250905,1.0204667931938187e-4,1.0204667931937978e-4,-0.02071948716185627,1.0204667931937978e-4,-0.02071948716185627
1,0,1,0.25,0,0.1,0.14,0.1,250,250,125,125,125,125,250,inv_u,continuous,125,DIFF,H0,0.5,0.02781,0.02752,0.02533,0.02461,0.02529,0.02448,0.02457,0.01438,0.02472,0.01446,0.09633708526896269,0.10036850149668872,0.10039988622797769,0.10961838422094758,0.10039988622797769,0.10961838422094758,0.10961838422094758,0.09227630834401615,0.10961838422094758,0.09227630834401615,0.0037528304303981255,0.004043529933899504,7.733480641666756e-4,-2.2009584937360843e-4,7.733480641666769e-4,-2.2009584937360854e-4,-2.2009584937361063e-4,-0.02109854372600652,-2.2009584937361063e-4,-0.02109854372600652
1,0,1,0.25,0,0.1,0.15,0.1,250,250,125,125,125,125,250,inv_u,continuous,125,DIFF,H0,0.5,0.02723,0.02729,0.0253,0.02355,0.02536,0.02364,0.02367,0.01321,0.02351,0.01334,0.09593827022484686,0.10030746070484813,0.10021230012903988,0.10984088724245027,0.10021230012903988,0.10984088724245027,0.10984088724245027,0.09177482782173423,0.10984088724245027,0.09177482782173423,0.004676359773266873,0.005039388499162376,7.395000694510313e-4,-6.323360135376368e-4,7.395000694510325e-4,-6.323360135376369e-4,-6.323360135376394e-4,-0.020962586080925154,-6.323360135376394e-4,-0.020962586080925154
1,0,1,0.25,0,0.1,0.16,0.1,250,250,125,125,125,125,250,inv_u,continuous,125,DIFF,H0,0.5,0.0285,0.02825,0.02534,0.02503,0.02552,0.02493,0.02483,0.01406,0.02484,0.01398,0.09627273232435682,0.10039917581029863,0.1003509736386971,0.10964050314737903,0.1003509736386971,0.10964050314737903,0.10964050314737903,0.09206973695195492,0.10964050314737903,0.09206973695195492,0.00548612243250941,0.006135502645856488,8.781473633215357e-4,-3.1244810096288893e-4,8.781473633215365e-4,-3.1244810096288877e-4,-3.1244810096289104e-4,-0.02117056400972378,-3.1244810096289104e-4,-0.02117056400972378
1,0,1,0.25,0,0.1,0.17,0.1,250,250,125,125,125,125,250,inv_u,continuous,125,DIFF,H0,0.5,0.02941,0.02996,0.02591,0.02506,0.02603,0.02511,0.02508,0.01478,0.02503,0.01444,0.09650359090351562,0.10065329735366127,0.10051935551473579,0.10982118489999693,0.10051935551473579,0.10982118489999693,0.10982118489999693,0.0919636450205489,0.10982118489999693,0.0919636450205489,0.006547663087121181,0.007453993907358509,0.001032798492614836,-3.8499289020322756e-5,0.0010327984926148369,-3.849928902032321e-5,-3.849928902032524e-5,-0.02090925653505667,-3.849928902032524e-5,-0.02090925653505667
1,0,1,0.25,0,0.1,0.18,0.1,250,250,125,125,125,125,250,inv_u,continuous,125,DIFF,H0,0.5,0.02918,0.0297,0.025,0.02445,0.02501,0.02447,0.02457,0.01331,0.02423,0.01359,0.09629410047534698,0.10048699512827645,0.10039582668266935,0.10955002352729767,0.10039582668266935,0.10955002352729767,0.10955002352729767,0.09196693241104056,0.10955002352729767,0.09196693241104056,0.006664331829089105,0.00784630531470876,5.55915584924745e-4,-3.0954799163542587e-4,5.55915584924746e-4,-3.095479916354254e-4,-3.095479916354277e-4,-0.021439374094707427,-3.095479916354277e-4,-0.021439374094707427
1,0,1,0.25,0,0.1,0.19,0.1,250,250,125,125,125,125,250,inv_u,continuous,125,DIFF,H0,0.5,0.03039,0.03085,0.02539,0.02503,0.02526,0.02519,0.02519,0.01426,0.025,0.01422,0.09625163739972181,0.10052812962621119,0.10017762479170678,0.10965283845952771,0.10017762479170678,0.10965283845952771,0.10965283845952771,0.09185208378027448,0.10965283845952771,0.09185208378027448,0.007974271599233832,0.009212948400186717,8.358247160353277e-4,-1.508653018936601e-4,8.358247160353287e-4,-1.5086530189365986e-4,-1.50865301893662e-4,-0.021131094191035146,-1.50865301893662e-4,-0.021131094191035146
1,0,1,0.25,0,0.1,0.2,0.1,250,250,125,125,125,125,250,inv_u,continuous,125,DIFF,H0,0.5,0.03085,0.0321,0.02504,0.02542,0.02513,0.02567,0.02568,0.01442,0.02532,0.0142,0.09649459678881764,0.10084921429087011,0.1003382054273264,0.10996836509875674,0.1003382054273264,0.10996836509875674,0.10996836509875674,0.09219221344053122,0.10996836509875674,0.09219221344053122,0.008856741777336866,0.010314652686584906,8.642072638751741e-4,-2.801054071631621e-4,8.642072638751756e-4,-2.8010540716316164e-4,-2.801054071631637e-4,-0.021252612936926995,-2.801054071631637e-4,-0.021252612936926995
1,0,1,0.25,0,0.1,0.21,0.1,250,250,125,125,125,125,250,inv_u,continuous,125,DIFF,H0,0.5,0.03119,0.03259,0.02491,0.02476,0.02514,0.02472,0.02444,0.0136,0.02491,0.01367,0.09648466113266627,0.10078677077260431,0.10019796862010377,0.10958763244944404,0.10019796862010377,0.10958763244944404,0.10958763244944404,0.09183363972434995,0.10958763244944404,0.09183363972434995,0.009959730692194696,0.011651823773932053,0.0011920474295656514,5.4269670562456844e-5,0.001192047429565653,5.426967056245625e-5,5.4269670562454764e-5,-0.02076019982820586,5.4269670562454764e-5,-0.02076019982820586
1,0,1,0.25,0,0.1,0.22,0.1,250,250,125,125,125,125,250,inv_u,continuous,125,DIFF,H0,0.5,0.03248,0.03286,0.02562,0.02413,0.02571,0.02433,0.02433,0.01426,0.02426,0.01417,0.0966223014547177,0.10071090381498154,0.10036519479214824,0.10933693356134493,0.10036519479214824,0.10933693356134493,0.10933693356134493,0.0920447841328594,0.10933693356134493,0.0920447841328594,0.010443881171452767,0.012129212931729269,7.274241570194683e-4,-4.398575300471101e-4,7.274241570194694e-4,-4.3985753004710927e-4,-4.3985753004711144e-4,-0.021200416743147387,-4.3985753004711144e-4,-0.021200416743147387
1,0,1,0.25,0,0.1,0.23,0.1,250,250,125,125,125,125,250,inv_u,continuous,125,DIFF,H0,0.5,0.03197,0.03314,0.02477,0.02431,0.02481,0.02432,0.02424,0.01386,0.02416,0.01374,0.09646541204714304,0.10067208694137289,0.10017009015983797,0.1093133722627119,0.10017009015983797,0.1093133722627119,0.1093133722627119,0.09194046608797797,0.1093133722627119,0.09194046608797797,0.010950761677643741,0.012865783940839226,3.794452723671581e-4,-8.4809093047162e-4,3.794452723671593e-4,-8.480909304716195e-4,-8.480909304716219e-4,-0.021547996183022663,-8.480909304716219e-4,-0.021547996183022663
1,0,1,0.25,0,0.1,0.24,0.1,250,250,125,125,125,125,250,inv_u,continuous,125,DIFF,H0,0.5,0.0328,0.03416,0.02451,0.02355,0.02457,0.02363,0.02342,0.01353,0.02332,0.0136,0.09629966842767247,0.1007047080419988,0.09964405997794128,0.10911920875250158,0.09964405997794128,0.10911920875250158,0.10911920875250158,0.09172954721250859,0.10911920875250158,0.09172954721250859,0.01175809027988717,0.01380941776888666,3.131169027670297e-4,-0.0010884277873730067,3.1311690276703127e-4,-0.0010884277873730059,-0.0010884277873730083,-0.021593337151795462,-0.0010884277873730083,-0.021593337151795462
1,0,1,0.25,0,0.1,0.25,0.1,250,250,125,125,125,125,250,inv_u,continuous,125,DIFF,H0,0.5,0.03356,0.03469,0.02528,0.024140000000000002,0.02531,0.02407,0.02408,0.01403,0.02438,0.01407,0.09674294076761503,0.10093612921807565,0.10006640269744492,0.10922795479087749,0.10006640269744492,0.10922795479087749,0.10922795479087749,0.09192866369902826,0.10922795479087749,0.09192866369902826,0.012950321281218096,0.015204041096759324,8.165703065132939e-4,-3.214706993089933e-4,8.165703065132959e-4,-3.214706993089929e-4,-3.2147069930899496e-4,-0.0209500184704763,-3.2147069930899496e-4,-0.0209500184704763
