K,mu0,sigma,delta1,delta2,lambda0,lambda1,lambda2,n0,n1,n01,n02,n11,n12,n22,trend,endpoint,N_peak,timetrend,hypothesis,timing,reject_h02_a1,reject_h02_a2,reject_h02_a1_int,reject_h02_a2_int,reject_h02_b1,reject_h02_b2,reject_h02_tsep,reject_h02_tpol,reject_h02_zsep,reject_h02_zpol,rMSE_a1,rMSE_a2,rMSE_a1_int,rMSE_a2_int,rMSE_b1,rMSE_b2,rMSE_tsep,rMSE_tpol,rMSE_zsep,rMSE_zpol,bias_a1,bias_a2,bias_a1_int,bias_a2_int,bias_b1,bias_b2,bias_tsep,bias_tpol,bias_zsep,bias_zpol
1,0,1,0.25,0,-0.15,-0.15,-0.15,250,250,125,125,125,125,250,inv_u,continuous,250,EQ,H0,0.5,0.02225,0.0256,0.02086,0.02527,0.02093,0.02534,0.02537,0.03538,0.02526,0.03549,0.09633903766368068,0.10009344455529738,0.10087731953532199,0.10973061677054502,0.10087731953532199,0.10973061677054502,0.10973061677054502,0.09044803746368203,0.10973061677054502,0.09044803746368203,-0.0065930741598961215,1.3537737688810197e-4,-0.009472609561659299,6.606341453257903e-5,-0.009472609561659302,6.606341453257882e-5,6.606341453258065e-5,0.012384853217418591,6.606341453258065e-5,0.012384853217418591
1,0,1,0.25,0,-0.13333333333333333,-0.13333333333333333,-0.13333333333333333,250,250,125,125,125,125,250,inv_u,continuous,250,EQ,H0,0.5,0.02189,0.02484,0.02089,0.02439,0.02095,0.02469,0.02468,0.033,0.02449,0.03274,0.09616403651943888,0.10011593304976307,0.10056611618038674,0.10971055633266896,0.10056611618038674,0.10971055633266896,0.10971055633266896,0.09022369326805998,0.10971055633266896,0.09022369326805998,-0.005897214817031765,-7.578122695265898e-5,-0.008210073560833185,1.0521473447730501e-4,-0.008210073560833187,1.0521473447730546e-4,1.0521473447730675e-4,0.011186235401931277,1.0521473447730675e-4,0.011186235401931277
1,0,1,0.25,0,-0.11666666666666667,-0.11666666666666667,-0.11666666666666667,250,250,125,125,125,125,250,inv_u,continuous,250,EQ,H0,0.5,0.0224,0.02481,0.02104,0.02521,0.02093,0.0251,0.02521,0.03221,0.02503,0.03204,0.095970613053661,0.09986837506218092,0.1004242658084975,0.10949954830262443,0.1004242658084975,0.10949954830262443,0.10949954830262443,0.08996880539286821,0.10949954830262443,0.08996880539286821,-0.005095591515634169,1.2158929938511337e-5,-0.007125855610869201,4.040092092568512e-4,-0.007125855610869203,4.040092092568514e-4,4.040092092568528e-4,0.009655106576536756,4.040092092568528e-4,0.009655106576536756
1,0,1,0.25,0,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999,250,250,125,125,125,125,250,inv_u,continuous,250,EQ,H0,0.5,0.02284,0.02479,0.02177,0.02455,0.02162,0.02435,0.02461,0.0308,0.02459,0.03135,0.09629692424169839,0.10039280756290474,0.10070169602440934,0.10996328615040192,0.10070169602440934,0.1099632861504019,0.1099632861504019,0.09007020466481686,0.1099632861504019,0.09007020466481686,-0.004352858501096734,3.173971914383766e-5,-0.006148376976259291,-6.29170074775625e-5,-0.006148376976259293,-6.291700747756228e-5,-6.291700747756134e-5,0.008554120834586737,-6.291700747756134e-5,0.008554120834586737
1,0,1,0.25,0,-0.08333333333333333,-0.08333333333333333,-0.08333333333333333,250,250,125,125,125,125,250,inv_u,continuous,250,EQ,H0,0.5,0.02246,0.02462,0.02168,0.02437,0.02161,0.02439,0.02452,0.03032,0.02473,0.03012,0.09582587410400041,0.09972181206716826,0.10014472886113582,0.10928971295027132,0.1001447288611358,0.10928971295027132,0.10928971295027132,0.0896875826810885,0.10928971295027132,0.0896875826810885,-0.00376977466877229,-2.038485988358935e-4,-0.005231525973022296,-1.0753208938706889e-4,-0.005231525973022298,-1.0753208938706904e-4,-1.0753208938706778e-4,0.0069718903952085175,-1.0753208938706778e-4,0.0069718903952085175
1,0,1,0.25,0,-0.06666666666666667,-0.06666666666666667,-0.06666666666666667,250,250,125,125,125,125,250,inv_u,continuous,250,EQ,H0,0.5,0.02343,0.02531,0.02268,0.02453,0.0228,0.02458,0.0245,0.02925,0.02452,0.0296,0.09641391930555915,0.10046470566706589,0.10073516234539154,0.10988747676419401,0.10073516234539154,0.10988747676419401,0.10988747676419401,0.09010228842866286,0.10988747676419401,0.09010228842866286,-0.0027705449348339136,9.807729987213995e-5,-0.004048666415622388,-6.701916085702459e-5,-0.004048666415622389,-6.701916085702433e-5,-6.701916085702372e-5,0.005697362119565644,-6.701916085702372e-5,0.005697362119565644
1,0,1,0.25,0,-0.04999999999999999,-0.04999999999999999,-0.04999999999999999,250,250,125,125,125,125,250,inv_u,continuous,250,EQ,H0,0.5,0.02353,0.02513,0.02289,0.02484,0.0229,0.02466,0.02477,0.0281,0.02482,0.02803,0.09598111845463626,0.10002088582098477,0.10025350595501296,0.10944958021637628,0.10025350595501296,0.10944958021637628,0.10944958021637628,0.08957909173261665,0.10944958021637628,0.08957909173261665,-0.002227891161417743,4.882514329189387e-5,-0.003139091062081511,8.136126477990278e-5,-0.0031390910620815128,8.13612647799023e-5,8.136126477990289e-5,0.004329449217585419,8.136126477990289e-5,0.004329449217585419
1,0,1,0.25,0,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,250,250,125,125,125,125,250,inv_u,continuous,250,EQ,H0,0.5,0.02418,0.02508,0.02337,0.02507,0.02345,0.02495,0.02522,0.02711,0.02505,0.02727,0.09616665918783421,0.10037284048755775,0.10039374130484335,0.1098587905058619,0.10039374130484335,0.10985879050586189,0.10985879050586189,0.08985902345878444,0.10985879050586189,0.08985902345878444,-0.0013745189135386479,1.6026190381598842e-4,-0.0019587736758722267,3.0546838382388493e-4,-0.001958773675872227,3.054683838238858e-4,3.0546838382388564e-4,0.0029988478505872025,3.0546838382388564e-4,0.0029988478505872025
1,0,1,0.25,0,-0.016666666666666663,-0.016666666666666663,-0.016666666666666663,250,250,125,125,125,125,250,inv_u,continuous,250,EQ,H0,0.5,0.02432,0.02464,0.02425,0.02484,0.02433,0.025,0.02479,0.0255,0.02511,0.02545,0.09574466315631167,0.09975673513868001,0.10008031982013807,0.10945747656956842,0.10008031982013807,0.10945747656956842,0.10945747656956842,0.08934726610867015,0.10945747656956842,0.08934726610867015,-9.994289205209296e-4,-3.3158527457052166e-4,-0.0012296885083725563,-3.1709935365376447e-4,-0.0012296885083725566,-3.1709935365376377e-4,-3.1709935365376377e-4,0.0013280073438355832,-3.1709935365376377e-4,0.0013280073438355832
1,0,1,0.25,0,0,0,0,250,250,125,125,125,125,250,inv_u,continuous,250,EQ,H0,0.5,0.02401,0.02425,0.02453,0.02434,0.02456,0.02424,0.02438,0.02389,0.02431,0.02409,0.09603923380625595,0.10009268125050534,0.10021095701585786,0.10945691774744788,0.10021095701585786,0.10945691774744787,0.10945691774744787,0.08944807738036978,0.10945691774744787,0.08944807738036978,-5.3499157489447716e-5,6.995670626294441e-5,-8.135768577906266e-5,-2.179233539052186e-6,-8.13576857790631e-5,-2.179233539053428e-6,-2.179233539052936e-6,-7.333049952299043e-5,-2.179233539052936e-6,-7.333049952299043e-5
1,0,1,0.25,0,0.016666666666666663,0.016666666666666663,0.016666666666666663,250,250,125,125,125,125,250,inv_u,continuous,250,EQ,H0,0.5,0.02645,0.02611,0.02625,0.02602,0.02616,0.02603,0.02624,0.02505,0.02579,0.02495,0.09609722537941952,0.10029477334349114,0.10034528132939313,0.10987681002418012,0.10034528132939313,0.10987681002418012,0.10987681002418012,0.0897316159859688,0.10987681002418012,0.0897316159859688,6.531513340616992e-4,-5.917084284748807e-5,8.674961628915486e-4,-2.0816969165968747e-4,8.674961628915486e-4,-2.0816969165968693e-4,-2.0816969165968782e-4,-0.0014310240899416517,-2.0816969165968782e-4,-0.0014310240899416517
1,0,1,0.25,0,0.033333333333333326,0.033333333333333326,0.033333333333333326,250,250,125,125,125,125,250,inv_u,continuous,250,EQ,H0,0.5,0.02501,0.02424,0.02538,0.02418,0.02524,0.02425,0.02384,0.02249,0.02401,0.02252,0.0957102943219434,0.09970518901691651,0.09999841457960267,0.10918263012812575,0.09999841457960267,0.10918263012812575,0.10918263012812573,0.08922669491920257,0.10918263012812573,0.08922669491920257,0.001226819873112385,-3.23823018166876e-4,0.0017112272770978992,-5.280627778094399e-4,0.0017112272770978992,-5.280627778094402e-4,-5.280627778094405e-4,-0.0031546456452014073,-5.280627778094405e-4,-0.0031546456452014073
1,0,1,0.25,0,0.05000000000000002,0.05000000000000002,0.05000000000000002,250,250,125,125,125,125,250,inv_u,continuous,250,EQ,H0,0.5,0.02652,0.0246,0.0267,0.02435,0.0268,0.02431,0.02419,0.02241,0.02457,0.0223,0.09600748845795916,0.10008032538507451,0.10034433529802082,0.10979128093222876,0.10034433529802082,0.10979128093222876,0.10979128093222876,0.0895775780504196,0.10979128093222876,0.0895775780504196,0.002226457628856217,3.485167021876451e-5,0.0032500777613546973,1.5426390435648818e-4,0.0032500777613546973,1.5426390435648805e-4,1.5426390435648786e-4,-0.003984908929414607,1.5426390435648786e-4,-0.003984908929414607
