K,mu0,sigma,delta1,delta2,lambda0,lambda1,lambda2,n0,n1,n01,n02,n11,n12,n22,trend,endpoint,N_peak,timetrend,hypothesis,timing,reject_h02_a1,reject_h02_a2,reject_h02_a1_int,reject_h02_a2_int,reject_h02_b1,reject_h02_b2,reject_h02_tsep,reject_h02_tpol,reject_h02_zsep,reject_h02_zpol,rMSE_a1,rMSE_a2,rMSE_a1_int,rMSE_a2_int,rMSE_b1,rMSE_b2,rMSE_tsep,rMSE_tpol,rMSE_zsep,rMSE_zpol,bias_a1,bias_a2,bias_a1_int,bias_a2_int,bias_b1,bias_b2,bias_tsep,bias_tpol,bias_zsep,bias_zpol
1,0,1,0.25,0.25,0.1,0.05,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H1,0.5,0.74776,0.69576,0.72387,0.62595,0.72337,0.62561,0.62493,0.76816,0.62711,0.76945,0.0957240346666798,0.09975855202949094,0.10019702221202086,0.10937047063883976,0.10019702221202086,0.10937047063883976,0.10937047063883974,0.08968930277241015,0.10937047063883974,0.08968930277241015,0.001972243157840455,-0.0025066671052437336,0.005938800878501655,-2.5836774533805935e-4,0.005938800878501654,-2.5836774533806044e-4,-2.583677453380553e-4,-0.008688663321396783,-2.583677453380553e-4,-0.008688663321396783
1,0,1,0.25,0.25,0.1,0.06,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H1,0.5,0.74642,0.6962,0.72115,0.62192,0.72041,0.62153,0.62093,0.76619,0.62278,0.76842,0.09596020155787685,0.10003070077762691,0.10032502307706138,0.1095495543140413,0.10032502307706138,0.1095495543140413,0.1095495543140413,0.08992762629118471,0.1095495543140413,0.08992762629118471,0.0018583499309163486,-0.0025152706404064553,0.0053857091116759365,-8.340591380830469e-4,0.0053857091116759365,-8.34059138083048e-4,-8.340591380830431e-4,-0.009060160610931492,-8.340591380830431e-4,-0.009060160610931492
1,0,1,0.25,0.25,0.1,0.07,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H1,0.5,0.75126,0.70068,0.72398,0.62486,0.72354,0.62492,0.62386,0.76934,0.62634,0.77113,0.09609406972541064,0.1001861973001533,0.10040326268753769,0.10955808967154294,0.10040326268753769,0.10955808967154294,0.10955808967154294,0.08986757751385274,0.10955808967154294,0.08986757751385274,0.0033250132788449215,-9.826146927691736e-4,0.006371403602607762,1.8904267255297056e-4,0.006371403602607761,1.8904267255296942e-4,1.890426725529738e-4,-0.00843080139551821,1.890426725529738e-4,-0.00843080139551821
1,0,1,0.25,0.25,0.1,0.08,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H1,0.5,0.74983,0.70007,0.72087,0.6251,0.72023,0.6241,0.62334,0.76884,0.6259,0.77,0.09601091917572752,0.09999141211486856,0.1005495734547295,0.109603810481357,0.1005495734547295,0.109603810481357,0.109603810481357,0.0897296155296545,0.109603810481357,0.0897296155296545,0.0033280533327280024,-0.001067820241052521,0.005919752562018315,-2.3952089630514256e-4,0.005919752562018315,-2.3952089630514348e-4,-2.3952089630513874e-4,-0.008519077895934247,-2.3952089630513874e-4,-0.008519077895934247
1,0,1,0.25,0.25,0.1,0.09,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H1,0.5,0.75389,0.70263,0.72497,0.62521,0.72445,0.62467,0.62389,0.76908,0.62578,0.77046,0.09566695989543234,0.09979925752737055,0.100004739552743,0.10932520133499703,0.100004739552743,0.10932520133499703,0.10932520133499703,0.08953713650451585,0.10932520133499703,0.08953713650451585,0.004008748589637391,-5.905891075171187e-4,0.006308220488416401,-2.1967058451936687e-4,0.0063082204884164,-2.1967058451936798e-4,-2.1967058451936332e-4,-0.008444606538122389,-2.1967058451936332e-4,-0.008444606538122389
1,0,1,0.25,0.25,0.1,0.1,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,EQ,H1,0.5,0.75408,0.70443,0.72354,0.62521,0.72285,0.62488,0.62439,0.76871,0.62617,0.76986,0.09632421333278936,0.10041063101497152,0.10083185756568018,0.11012921282423027,0.10083185756568018,0.11012921282423027,0.11012921282423027,0.09017308771430664,0.11012921282423027,0.09017308771430664,0.004242627313183641,-2.1127567420231323e-4,0.006129617172067671,-1.1349797610764419e-4,0.00612961717206767,-1.1349797610764532e-4,-1.1349797610764071e-4,-0.008499169697316582,-1.1349797610764071e-4,-0.008499169697316582
1,0,1,0.25,0.25,0.1,0.11,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H1,0.5,0.75751,0.70697,0.72442,0.6268,0.72397,0.6259,0.62515,0.77034,0.62773,0.77166,0.09598463699059812,0.09985652057727788,0.10039555423434664,0.1094903665890771,0.10039555423434664,0.1094903665890771,0.1094903665890771,0.08977445276792674,0.1094903665890771,0.08977445276792674,0.004960588353469642,5.601620900077901e-4,0.006372618465853711,1.6970548102033937e-4,0.00637261846585371,1.697054810203372e-4,1.6970548102034191e-4,-0.008429892229918991,1.6970548102034191e-4,-0.008429892229918991
1,0,1,0.25,0.25,0.1,0.12,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H1,0.5,0.75702,0.70791,0.72435,0.62544,0.72363,0.62482,0.62402,0.76954,0.62697,0.77086,0.0959091191219231,0.09978755410894323,0.10019758128223843,0.10940060555320351,0.10019758128223843,0.10940060555320351,0.10940060555320351,0.08984346130279394,0.10940060555320351,0.08984346130279394,0.005039689427553854,6.188898580658645e-4,0.006102039997396224,-1.38049964315065e-4,0.006102039997396223,-0.00013804996431506653,-1.380499643150611e-4,-0.008495435938672014,-1.380499643150611e-4,-0.008495435938672014
1,0,1,0.25,0.25,0.1,0.13,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H1,0.5,0.76029,0.71036,0.7256,0.62649,0.72575,0.62633,0.62531,0.76938,0.62782,0.77062,0.09578001897853566,0.0996850477833032,0.10009285008377247,0.1091842243345303,0.10009285008377247,0.1091842243345303,0.1091842243345303,0.0897215196227611,0.1091842243345303,0.0897215196227611,0.006009989862262681,0.0015812396210330786,0.0066291580742047565,3.282941085536775e-4,0.006629158074204756,3.2829410855367714e-4,3.2829410855368175e-4,-0.00821428938574087,3.2829410855368175e-4,-0.00821428938574087
1,0,1,0.25,0.25,0.1,0.14,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H1,0.5,0.76063,0.70956,0.72481,0.62459,0.72429,0.62384,0.62307,0.76878,0.62595,0.77007,0.0961353586782586,0.09994407049947648,0.10063103496733034,0.10979054524942916,0.10063103496733034,0.10979054524942916,0.10979054524942916,0.08985321762198391,0.10979054524942916,0.08985321762198391,0.006007163265448728,0.0014896769848231144,0.006257434488877662,-1.0043517367783872e-4,0.006257434488877662,-1.0043517367783922e-4,-1.0043517367783479e-4,-0.008465560421170961,-1.0043517367783479e-4,-0.008465560421170961
1,0,1,0.25,0.25,0.1,0.15,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H1,0.5,0.7609,0.71132,0.72432,0.6258,0.72407,0.62511,0.6249,0.76859,0.62691,0.76982,0.09621981132021182,0.10014642780372605,0.10043486075630538,0.10938238406858519,0.10043486075630538,0.10938238406858519,0.10938238406858519,0.08980755153633578,0.10938238406858519,0.08980755153633578,0.00625891510052895,0.0020170961101289254,0.006041894869366436,7.458967037127114e-5,0.006041894869366436,7.458967037127036e-5,7.458967037127489e-5,-0.008540123419717322,7.458967037127489e-5,-0.008540123419717322
1,0,1,0.25,0.25,0.1,0.16,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H1,0.5,0.76228,0.71115,0.72358,0.62382,0.72355,0.6232,0.62239,0.76793,0.62496,0.76939,0.09616959636905374,0.1000277975117121,0.10033861735999866,0.1095946611461361,0.10033861735999866,0.10959466114613609,0.10959466114613609,0.08982160350120567,0.10959466114613609,0.08982160350120567,0.006843993817287561,0.0021828418104111167,0.00631028246023746,-2.0457274676821826e-4,0.00631028246023746,-2.0457274676821923e-4,-2.0457274676821427e-4,-0.008527714594067747,-2.0457274676821427e-4,-0.008527714594067747
1,0,1,0.25,0.25,0.1,0.17,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H1,0.5,0.76409,0.71401,0.72531,0.62703,0.72468,0.62679,0.6261,0.76984,0.62861,0.77239,0.09659003055430064,0.10043290471624863,0.10065898733513551,0.10983463409919478,0.10065898733513551,0.10983463409919478,0.10983463409919478,0.08992782212050299,0.10983463409919478,0.08992782212050299,0.007841419929905514,0.003395747626725801,0.0067691262336558415,4.6252372122721814e-4,0.0067691262336558415,4.625237212272167e-4,4.625237212272215e-4,-0.007969983744909889,4.625237212272215e-4,-0.007969983744909889
1,0,1,0.25,0.25,0.1,0.18,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H1,0.5,0.76536,0.71635,0.72444,0.62593,0.72355,0.62516,0.62508,0.7704,0.62674,0.77166,0.0960202183055554,0.09982721707832509,0.10019094166994162,0.10923546627462483,0.10019094166994162,0.10923546627462483,0.10923546627462483,0.08981135510087465,0.10923546627462483,0.08981135510087465,0.00765746840338436,0.003287214141908405,0.006129890239259355,-6.851820720216852e-5,0.006129890239259355,-6.851820720216985e-5,-6.851820720216532e-5,-0.008472078485328419,-6.851820720216532e-5,-0.008472078485328419
1,0,1,0.25,0.25,0.1,0.19,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H1,0.5,0.76692,0.718,0.72552,0.62708,0.72455,0.62675,0.62601,0.76955,0.62789,0.77197,0.09670178849471393,0.10032952320561538,0.10081918887957456,0.10980495619456464,0.10081918887957456,0.10980495619456464,0.10980495619456464,0.09016410657303132,0.10980495619456464,0.09016410657303132,0.008795549077620472,0.004389865052826535,0.006869410058201041,6.45752148464119e-4,0.006869410058201041,6.457521484641178e-4,6.457521484641228e-4,-0.007879982399423483,6.457521484641228e-4,-0.007879982399423483
1,0,1,0.25,0.25,0.1,0.2,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H1,0.5,0.76615,0.71568,0.72174,0.62298,0.72113,0.62245,0.6221,0.76626,0.62419,0.76825,0.09607957143035688,0.09983926990664571,0.10013839830193941,0.10933791303127666,0.10013839830193941,0.10933791303127664,0.10933791303127664,0.08974842602522787,0.10933791303127664,0.08974842602522787,0.008144575580085498,0.003564531824396499,0.00574558307921395,-6.739682046462537e-4,0.005745583079213949,-6.739682046462557e-4,-6.739682046462504e-4,-0.009036676070075538,-6.739682046462504e-4,-0.009036676070075538
1,0,1,0.25,0.25,0.1,0.21,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H1,0.5,0.77109,0.72175,0.72461,0.62683,0.72391,0.6264,0.62635,0.77192,0.62759,0.77392,0.09605059239972387,0.09986570630737578,0.1000443302123972,0.1093319158669493,0.1000443302123972,0.1093319158669493,0.1093319158669493,0.0894713875762178,0.1093319158669493,0.0894713875762178,0.009214675185739145,0.004690869225093822,0.00643768169504906,2.481500588187945e-5,0.006437681695049061,2.481500588187844e-5,2.4815005881883544e-5,-0.008166817609713727,2.4815005881883544e-5,-0.008166817609713727
1,0,1,0.25,0.25,0.1,0.22,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H1,0.5,0.77112,0.72175,0.72436,0.62664,0.72367,0.62586,0.62493,0.76903,0.62808,0.77045,0.09646656083090165,0.10013814480062497,0.10046142331922193,0.10947051575585602,0.10046142331922193,0.10947051575585601,0.10947051575585601,0.0899315993599972,0.10947051575585601,0.0899315993599972,0.009693786126635885,0.00539052099584544,0.006509411723589107,4.3935414549089086e-4,0.006509411723589108,4.393541454908902e-4,4.3935414549089476e-4,-0.008095088137587,4.3935414549089476e-4,-0.008095088137587
1,0,1,0.25,0.25,0.1,0.23,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H1,0.5,0.7719,0.72231,0.72413,0.62404,0.72414,0.62416,0.62303,0.76816,0.62565,0.76954,0.0967552741471139,0.1004005929876197,0.10061876228454293,0.10974674393835046,0.10061876228454293,0.10974674393835046,0.10974674393835046,0.09025030087297732,0.10974674393835046,0.09025030087297732,0.010188493977249378,0.005666893923498088,0.006606019673444263,1.5843483984603134e-4,0.006606019673444264,1.5843483984603028e-4,1.5843483984603508e-4,-0.008239380378154245,1.5843483984603508e-4,-0.008239380378154245
1,0,1,0.25,0.25,0.1,0.24,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H1,0.5,0.77461,0.72513,0.72494,0.62588,0.7239,0.62528,0.62467,0.77046,0.62709,0.77215,0.09645384773901022,0.1002638864837235,0.10037735378414837,0.1096396099132551,0.10037735378414837,0.10963960991325508,0.10963960991325508,0.08972776089771488,0.10963960991325508,0.08972776089771488,0.010402735619530234,0.005931569703789381,0.00654866503457524,1.5369108091805664e-4,0.006548665034575241,1.5369108091805504e-4,1.536910809180599e-4,-0.008206483865910313,1.536910809180599e-4,-0.008206483865910313
1,0,1,0.25,0.25,0.1,0.25,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H1,0.5,0.77192,0.72401,0.72126,0.62362,0.7206,0.62249,0.62218,0.76509,0.62466,0.76637,0.09636500003691208,0.09995978136476913,0.10037585090741778,0.10956192015232151,0.10037585090741778,0.10956192015232151,0.10956192015232151,0.09002297354314823,0.10956192015232151,0.09002297354314823,0.010019097200168487,0.005717288120899564,0.005524569904546944,-6.584441880461103e-4,0.005524569904546944,-6.584441880461108e-4,-6.584441880461062e-4,-0.009050956774617543,-6.584441880461062e-4,-0.009050956774617543
