K,p0,sigma,OR1,OR2,lambda0,lambda1,lambda2,n0,n1,n01,n02,n11,n12,n22,trend,trend_param,endpoint,N_peak,timetrend,hypothesis,timing,reject_h02_a1,reject_h02_a2,reject_h02_a1_int,reject_h02_a2_int,reject_h02_b1,reject_h02_b2,reject_h02_zsep,reject_h02_zpol,reject_h02_log_sep,reject_h02_log_pol,rMSE_a1,rMSE_a2,rMSE_a1_int,rMSE_a2_int,rMSE_b1,rMSE_b2,rMSE_zsep,rMSE_zpol,rMSE_log_sep,rMSE_log_pol,bias_a1,bias_a2,bias_a1_int,bias_a2_int,bias_b1,bias_b2,bias_zsep,bias_zpol,bias_log_sep,bias_log_pol
1,0.7,1,0.4,1,-0.5,-0.5,-0.5,250,250,125,125,125,125,250,inv_u,add,binary,500,EQ,H0,0.5,0.02151,0.02449,0.02105,0.02579,0.02105,0.02579,0.02387,0.0159,0.02579,0.01541,0.20731714692333458,0.2144054757796675,0.21760040058671626,0.23650656134488462,0.21760040058671626,0.2365065613448846,0.2365065613459322,0.1967295228591404,0.23650656134488462,0.19672952285809037,-0.014043117855899668,-0.003315777496348215,-0.017506762528037796,-0.0022820427770157466,-0.017506762528037796,-0.002282042777015758,-0.0022820427771511748,-0.0374741916494683,-0.0022820427770157644,-0.037474191649270586
1,0.7,1,0.4,1,-0.4444444444444444,-0.4444444444444444,-0.4444444444444444,250,250,125,125,125,125,250,inv_u,add,binary,500,EQ,H0,0.5,0.021329999999999998,0.02327,0.02107,0.02469,0.02107,0.02469,0.02289,0.01697,0.02469,0.0165,0.20766743277076988,0.21475088013954105,0.218144443198295,0.2367323382130276,0.218144443198295,0.23673233821302764,0.23673233821411105,0.19701014229221692,0.2367323382130108,0.19701014229112807,-0.014442957508814021,-0.004693411543258718,-0.017483828910732684,-0.0038379783185413623,-0.017483828910732687,-0.003837978318541394,-0.0038379783186706725,-0.0347690997577808,-0.0038379783185824626,-0.034769099757590995
1,0.7,1,0.4,1,-0.3888888888888889,-0.3888888888888889,-0.3888888888888889,250,250,125,125,125,125,250,inv_u,add,binary,500,EQ,H0,0.5,0.02182,0.02424,0.02202,0.02569,0.02202,0.02569,0.02379,0.01768,0.02569,0.01706,0.2074160804537504,0.2145503409236126,0.2184179061130185,0.2371806357322757,0.2184179061130185,0.2371806357322757,0.23718063573338594,0.19592741838430844,0.23718063573227574,0.195927418383191,-0.011776746535207949,-0.003522135265221195,-0.014676820073113139,-0.003276303869166453,-0.014676820073113137,-0.0032763038691664905,-0.003276303869283874,-0.029923828169197263,-0.0032763038691664944,-0.02992382816902582
1,0.7,1,0.4,1,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,250,250,125,125,125,125,250,inv_u,add,binary,500,EQ,H0,0.5,0.02274,0.02483,0.02262,0.0264,0.02262,0.0264,0.02444,0.01903,0.0264,0.01846,0.2077382572345734,0.21537987992804275,0.21809660299785316,0.23788739352581875,0.21809660299785316,0.2378873935258188,0.23788739352695892,0.19576471079189348,0.2378873935258188,0.19576471079074345,-0.010023612253495545,-0.0026664842111428274,-0.012666962501156473,-0.002454169398784327,-0.012666962501156474,-0.002454169398784338,-0.0024541693988808255,-0.02525114594334785,-0.0024541693987843514,-0.025251145943200652
1,0.7,1,0.4,1,-0.2777777777777778,-0.2777777777777778,-0.2777777777777778,250,250,125,125,125,125,250,inv_u,add,binary,500,EQ,H0,0.5,0.02235,0.0244,0.02252,0.02547,0.02252,0.02547,0.02361,0.01924,0.02547,0.01865,0.20754190320378288,0.21522517975980854,0.21816897825240406,0.23825452158708577,0.21816897825240406,0.23825452158708577,0.23825452158824315,0.19481569175468386,0.23825452158708577,0.19481569175350893,-0.010111951116811745,-0.004498521967217561,-0.012244989917190644,-0.004706451707980503,-0.012244989917190644,-0.004706451707980489,-0.0047064517080721985,-0.02269419577375466,-0.004706451707980508,-0.022694195773616584
1,0.7,1,0.4,1,-0.2222222222222222,-0.2222222222222222,-0.2222222222222222,250,250,125,125,125,125,250,inv_u,add,binary,500,EQ,H0,0.5,0.02266,0.02436,0.02259,0.02577,0.02259,0.02577,0.02374,0.02047,0.02577,0.01968,0.20817177936666145,0.2161046987212222,0.2187676982080659,0.2391764726074758,0.2187676982080659,0.23917647260747577,0.23917647260865177,0.1952854363212669,0.23917647260747577,0.19528543632006548,-0.00814535813329345,-0.003663988517650949,-0.010066412692620777,-0.0042771305003673765,-0.010066412692620775,-0.004277130500367389,-0.004277130500431305,-0.018258128373569906,-0.004277130500367388,-0.01825812837345905
1,0.7,1,0.4,1,-0.16666666666666669,-0.16666666666666669,-0.16666666666666669,250,250,125,125,125,125,250,inv_u,add,binary,500,EQ,H0,0.5,0.02347,0.02484,0.02379,0.02603,0.02379,0.02603,0.02401,0.02205,0.02603,0.02134,0.20878669007783926,0.21653914657721596,0.21950162898902031,0.23983272324904423,0.21950162898902031,0.23983272324904417,0.23983272325023589,0.19581193400504998,0.2398327232490442,0.1958119340038274,-0.005532336426886658,-0.0024148385888989677,-0.007605197793866646,-0.0037083662344502073,-0.007605197793866643,-0.0037083662344501995,-0.0037083662344946713,-0.012953357641514,-0.0037083662344502125,-0.012953357641431474
1,0.7,1,0.4,1,-0.11111111111111116,-0.11111111111111116,-0.11111111111111116,250,250,125,125,125,125,250,inv_u,add,binary,500,EQ,H0,0.5,0.02441,0.02513,0.02423,0.02548,0.02423,0.02548,0.02345,0.02346,0.02548,0.02273,0.20955012363782793,0.21733265947246286,0.22042889205258537,0.24065191269136585,0.22042889205258537,0.24065191269136582,0.24065191269255046,0.19624530851571553,0.2406519126913658,0.19624530851447936,-0.004483647166129547,-0.0024847854353213876,-0.006330383070507587,-0.0038826345713972752,-0.006330383070507586,-0.0038826345713972683,-0.0038826345714161286,-0.00932885036066217,-0.0038826345713972674,-0.009328850360599808
1,0.7,1,0.4,1,-0.05555555555555558,-0.05555555555555558,-0.05555555555555558,250,250,125,125,125,125,250,inv_u,add,binary,500,EQ,H0,0.5,0.02456,0.02482,0.02486,0.02518,0.02486,0.02518,0.02305,0.0243,0.02518,0.02355,0.20951690114251842,0.21726871540411236,0.22019879866046754,0.24053856480466146,0.22019879866046754,0.24053856480466143,0.24053856480584718,0.19595482417088936,0.24053856480466143,0.19595482416964569,-0.0032928894280080234,-0.00277684074219885,-0.004489465112924484,-0.004326507120450647,-0.004489465112924482,-0.0043265071204506315,-0.004326507120445137,-0.005236903902818408,-0.0043265071204506645,-0.005236903902787374
1,0.7,1,0.4,1,0,0,0,250,250,125,125,125,125,250,inv_u,add,binary,500,EQ,H0,0.5,0.02386,0.02461,0.02388,0.0245,0.02388,0.0245,0.02252,0.02455,0.0245,0.0238,0.20963326448283554,0.2176689473642496,0.22032520293977736,0.2412640431124606,0.2203252029397774,0.2412640431124606,0.24126404311363284,0.19604791076100564,0.2412640431124606,0.1960479107597632,-0.0026288979875079064,-0.0033007553493238015,-0.004106261268962438,-0.006203301281870446,-0.004106261268962439,-0.006203301281870433,-0.006203301281845269,-0.0018285265959790892,-0.006203301281870447,-0.0018285265959683123
1,0.7,1,0.4,1,0.05555555555555558,0.05555555555555558,0.05555555555555558,250,250,125,125,125,125,250,inv_u,add,binary,500,EQ,H0,0.5,0.02472,0.0245,0.0251,0.02504,0.0251,0.02504,0.02271,0.02654,0.02504,0.0258,0.20999166823242874,0.21820237858880207,0.22058770692082622,0.24183141892904503,0.22058770692082622,0.241831418929045,0.2418314189301997,0.19665463326241506,0.24183141892904506,0.1966546332611738,5.429252903760965e-4,-0.0015116240767919639,-2.9973534703325947e-4,-0.0039660618430493455,-2.997353470332589e-4,-0.003966061843049361,-0.003966061842986453,0.004286527846992949,-0.00396606184304937,0.004286527846967252
1,0.7,1,0.4,1,0.11111111111111105,0.11111111111111105,0.11111111111111105,250,250,125,125,125,125,250,inv_u,add,binary,500,EQ,H0,0.5,0.0259,0.02566,0.02584,0.02575,0.02584,0.02575,0.02335,0.02897,0.02575,0.028,0.21074388822373055,0.21905415563289346,0.22152456701608955,0.2427205613888601,0.22152456701608955,0.24272056138886008,0.2427205613899826,0.19740211149420683,0.24272056138886008,0.1974021114929771,0.0025662910788679704,-6.954442762751453e-4,0.001614810318708871,-0.003899924336435553,0.0016148103187088694,-0.003899924336435543,-0.0038999243363430558,0.009145545973767329,-0.003899924336435573,0.009145545973711698
1,0.7,1,0.4,1,0.16666666666666663,0.16666666666666663,0.16666666666666663,250,250,125,125,125,125,250,inv_u,add,binary,500,EQ,H0,0.5,0.02641,0.02542,0.02651,0.02644,0.02651,0.02644,0.02387,0.0303,0.02644,0.02923,0.211840370064194,0.21988598879044813,0.22266137982092035,0.24423758862422068,0.22266137982092035,0.24423758862422068,0.24423758862529704,0.19840998594541429,0.2442375886242207,0.1984099859442028,0.004354599485515789,-4.3050259215375564e-4,0.0037887413543835602,-0.0038376684107415617,0.003788741354383561,-0.003837668410741544,-0.003837668410610343,0.013911741883029845,-0.0038376684107415673,0.013911741882941243
1,0.7,1,0.4,1,0.2222222222222222,0.2222222222222222,0.2222222222222222,250,250,125,125,125,125,250,inv_u,add,binary,500,EQ,H0,0.5,0.02712,0.02581,0.02762,0.02565,0.02762,0.02565,0.02323,0.03222,0.02565,0.03103,0.2119607077747669,0.22004785583631117,0.2227184300366548,0.24415410323840056,0.2227184300366548,0.24415410323840056,0.24415410323942574,0.19923270690977984,0.24415410323840056,0.1992327069085924,0.006317900117106353,3.3746750393474987e-4,0.006178468382053705,-0.0032972318907968172,0.006178468382053705,-0.003297231890796794,-0.0032972318906347967,0.018640841890513262,-0.0032972318907967917,0.01864084189040106
1,0.7,1,0.4,1,0.2777777777777777,0.2777777777777777,0.2777777777777777,250,250,125,125,125,125,250,inv_u,add,binary,500,EQ,H0,0.5,0.02685,0.02511,0.02714,0.02553,0.02714,0.02553,0.02309,0.0327,0.02553,0.03163,0.21222509589546346,0.2200504075164184,0.2232537946339788,0.2448175241497553,0.2232537946339788,0.24481752414975524,0.2448175241507209,0.20003910119822532,0.24481752414975524,0.20003910119708118,0.007963973278449643,7.374568471214296e-4,0.007817015579644085,-0.0035546567368249914,0.007817015579644088,-0.0035546567368250235,-0.003554656736628121,0.02285784330037685,-0.003554656736825016,0.022857843300242417
1,0.7,1,0.4,1,0.33333333333333326,0.33333333333333326,0.33333333333333326,250,250,125,125,125,125,250,inv_u,add,binary,500,EQ,H0,0.5,0.02765,0.02556,0.02797,0.02527,0.02797,0.02527,0.02298,0.03511,0.02527,0.03376,0.21308704246013366,0.22131475264428313,0.22376776065226164,0.24580292433865092,0.22376776065226164,0.24580292433865092,0.2458029243395425,0.20122667589301937,0.24580292433865092,0.2012266758919162,0.009802635169298154,9.809677055480233e-4,0.009300031339387385,-0.004751075226583901,0.009300031339387381,-0.004751075226583917,-0.004751075226368691,0.02742384671187731,-0.004751075226583927,0.027423846711725843
1,0.7,1,0.4,1,0.38888888888888884,0.38888888888888884,0.38888888888888884,250,250,125,125,125,125,250,inv_u,add,binary,500,EQ,H0,0.5,0.02811,0.02557,0.02844,0.02601,0.02844,0.02601,0.02349,0.03739,0.02601,0.03606,0.2135664213926882,0.2213836716664608,0.22484991740101126,0.24662788553585063,0.22484991740101126,0.2466278855358506,0.2466278855366747,0.20242032341300212,0.2466278855358506,0.20242032341194255,0.012378732688158095,0.001976483221133277,0.012537445277519023,-0.0035129637074889425,0.012537445277519025,-0.003512963707488943,-0.0035129637072343367,0.03278205081392481,-0.003512963707488946,0.03278205081374654
1,0.7,1,0.4,1,0.4444444444444444,0.4444444444444444,0.4444444444444444,250,250,125,125,125,125,250,inv_u,add,binary,500,EQ,H0,0.5,0.02902,0.02687,0.02958,0.02573,0.02958,0.02573,0.0231,0.0391,0.02573,0.03783,0.21474748353694806,0.22254076962169173,0.2258356616267014,0.24727509062600375,0.2258356616267014,0.24727509062600375,0.24727509062713773,0.20416131807986254,0.24727509062600378,0.20416131807886828,0.012489040392032672,9.061126099198334e-4,0.012528877458168821,-0.005772468386054428,0.01252887745816882,-0.005772468386054452,-0.005772468385855353,0.03644461101783759,-0.0057724683860544525,0.036444611017649724
1,0.7,1,0.4,1,0.5,0.5,0.5,250,250,125,125,125,125,250,inv_u,add,binary,500,EQ,H0,0.5,0.02933,0.02634,0.02985,0.02595,0.02985,0.02595,0.02325,0.04129,0.02595,0.03995,0.21429578744004993,0.22252305767444575,0.22552641428936532,0.2480538071535854,0.22552641428936532,0.2480538071535854,0.248053807154223,0.20469350656420562,0.24805380715358544,0.20469350656328864,0.01548110467942311,0.0027462358275242684,0.015870251281680153,-0.004737381536165264,0.015870251281680153,-0.004737381536165248,-0.004737381535860284,0.04217729765722179,-0.004737381536165261,0.04217729765702079
